Norman Powell,21.47,TOR,SF,MIL,39.73,24,192.0,-240,98.75,-0.25,17.6,98.46,20.14,26.00,31.56,11.38,2.15
Kent Bazemore,21.09,ATL,SG,WAS,37.73,11,212.0,-150,107.25,0.25,26.3,101.70,20.26,25.65,31.64,10.54,1.92
Thon Maker,19.05,MIL,C,@ TOR,47.24,12,192.0,200,93.25,0.25,10.2,99.06,16.84,21.33,25.34,12.76,1.91
Noah Vonleh,18.4,POR,C,GSW,47.32,13,220.0,290,106.25,0,16.9,101.32,12.83,23.62,26.13,10.67,1.84
Evan Turner,26.25,POR,SF,GSW,38.71,11,220.0,290,106.25,0,25.5,101.32,18.67,31.64,34.13,18.38,1.75
P.J. Tucker,17.06,TOR,SF,MIL,39.73,24,192.0,-240,98.75,-0.25,27.0,98.46,11.09,26.22,23.88,10.24,1.71
Moe Harkless,21.02,POR,PF,GSW,44.70,17,220.0,290,106.25,0,28.4,101.32,14.67,27.71,28.38,13.66,1.62
Andre Iguodala,25.51,GSW,SG,@ POR,38.32,14,220.0,-350,113.75,0.5,26.0,104.67,12.34,30.60,33.67,17.35,1.59
Allen Crabbe,15.74,POR,SF,GSW,38.71,11,220.0,290,106.25,0,27.6,101.32,14.25,23.97,22.04,9.44,1.57
Patrick McCaw,14.96,GSW,SG,@ POR,38.32,14,220.0,-350,113.75,0.5,15.5,104.67,12.46,25.56,20.20,9.72,1.5
Matthew Dellavedova,14.77,MIL,SG,@ TOR,35.32,3,192.0,200,93.25,0.25,25.6,99.06,16.90,24.13,20.23,9.31,1.48
Marcin Gortat,27.29,WAS,C,@ ATL,43.99,4,212.0,130,104.75,0.25,30.7,100.39,14.28,32.43,37.11,17.47,1.44
JaVale McGee,15.73,GSW,C,@ POR,49.06,23,220.0,-350,113.75,0.5,9.2,104.67,23.60,11.25,23.44,8.02,1.43
Greg Monroe,27.64,MIL,C,@ TOR,47.24,12,192.0,200,93.25,0.25,22.1,99.06,23.24,23.54,36.76,18.52,1.38
Markieff Morris,28.46,WAS,PF,@ ATL,42.58,7,212.0,130,104.75,0.25,30.7,100.39,19.72,34.08,38.42,18.50,1.36
Bojan Bogdanovic,13.61,WAS,SG,@ ATL,39.44,20,212.0,130,104.75,0.25,25.1,100.39,21.82,19.20,19.60,7.62,1.36
Al-Farouq Aminu,21.54,POR,PF,GSW,44.70,17,220.0,290,106.25,0,28.3,101.32,15.14,28.97,29.29,13.79,1.35
Tim Hardaway Jr.,25.74,ATL,SG,WAS,37.73,11,212.0,-150,107.25,0.25,26.9,101.70,22.16,31.77,35.01,16.47,1.35
Malcolm Brogdon,25.43,MIL,PG,@ TOR,42.30,5,192.0,200,93.25,0.25,26.2,99.06,18.47,31.06,34.84,16.02,1.34
Brandon Jennings,13.44,WAS,PG,@ ATL,46.78,25,212.0,130,104.75,0.25,21.5,100.39,19.44,15.18,20.03,6.85,1.34
David West,13.07,GSW,PF,@ POR,47.44,28,220.0,-350,113.75,0.5,12.2,104.67,19.65,13.14,21.83,4.31,1.31
Ian Clark,13.03,GSW,SG,@ POR,38.32,14,220.0,-350,113.75,0.5,14.3,104.67,19.81,16.29,19.41,6.65,1.3
Tony Snell,16.73,MIL,SG,@ TOR,35.32,3,192.0,200,93.25,0.25,28.7,99.06,11.46,29.98,20.75,12.71,1.29
Kelly Oubre,12.83,WAS,SF,@ ATL,41.80,28,212.0,130,104.75,0.25,19.8,100.39,14.22,18.61,16.55,9.11,1.28
Serge Ibaka,32.05,TOR,PF,MIL,43.51,12,192.0,-240,98.75,-0.25,30.2,98.46,19.66,33.19,41.02,23.08,1.23
Khris Middleton,36.54,MIL,SF,@ TOR,38.44,9,192.0,200,93.25,0.25,31.1,99.06,21.36,38.48,50.06,23.02,1.22
Dennis Schroder,38.97,ATL,PG,WAS,42.96,9,212.0,-150,107.25,0.25,31.1,101.70,28.75,35.22,51.05,26.89,1.22
C.J. McCollum,37.83,POR,SG,GSW,37.97,12,220.0,290,106.25,0,34.5,101.32,26.79,38.64,50.69,24.97,1.22
DeMarre Carroll,12.12,TOR,SF,MIL,39.73,24,192.0,-240,98.75,-0.25,25.2,98.46,14.63,16.40,18.91,5.33,1.21
Delon Wright,11.75,TOR,PG,MIL,42.05,3,192.0,-240,98.75,-0.25,15.4,98.46,16.53,12.24,17.04,6.46,1.18
Mike Muscala,11.36,ATL,C,WAS,47.87,16,212.0,-150,107.25,0.25,17.2,101.70,14.98,13.13,16.59,6.13,1.14
Paul Millsap,38.81,ATL,PF,WAS,45.50,24,212.0,-150,107.25,0.25,32.6,101.70,24.94,34.43,55.50,22.12,1.14
