Russell Westbrook,64.6,59.9,49.5,70.3,58.4,58.4
Anthony Davis,51.3,53.1,38.6,67.6,55.3,55.3
Stephen Curry,44.0,42.8,32.8,52.8,51.2,51.2
Kevin Durant,44.9,48.0,39.3,56.7,50.8,50.8
Giannis Antetokounmpo,50.2,48.2,38.4,57.9,48.9,48.9
Nikola Jokic,38.6,33.9,18.8,49.0,47.9,47.9
John Wall,51.4,46.1,37.1,55.0,47.7,47.7
Damian Lillard,43.0,42.3,32.5,52.2,42.7,42.7
Isaiah Thomas,41.6,43.8,34.8,52.9,42.1,42.1
Kawhi Leonard,46.4,42.2,33.6,50.8,42.1,42.1
Marc Gasol,34.8,38.6,28.5,48.7,40.2,40.2
Hassan Whiteside,40.3,38.7,26.5,50.8,39.7,39.7
Mike Conley,33.9,35.4,25.1,45.7,39.3,39.3
Jrue Holiday,41.9,34.4,23.7,45.0,39.0,39.0
C.J. McCollum,35.3,36.5,25.9,47.0,39.0,39.0
Paul Millsap,33.7,35.7,25.6,45.9,38.9,38.9
Draymond Green,42.7,37.0,28.2,45.9,38.8,38.8
Eric Bledsoe,28.7,37.8,26.0,49.6,38.5,38.5
Kemba Walker,29.2,37.9,28.6,47.2,37.4,37.4
Blake Griffin,48.7,41.1,32.0,50.2,37.4,37.4
Gordon Hayward,46.0,36.9,27.8,46.1,37.4,37.4
Goran Dragic,36.7,35.9,27.1,44.7,36.4,36.4
Andre Drummond,39.2,37.6,26.6,48.6,36.4,36.4
Paul George,36.0,37.4,29.3,45.5,36.1,36.1
Nicolas Batum,36.8,35.1,26.6,43.6,35.7,35.7
Dwight Howard,32.0,33.8,23.4,44.1,34.8,34.8
Bradley Beal,39.0,33.9,24.2,43.7,33.9,33.9
Jeff Teague,31.8,34.7,24.0,45.4,33.3,33.3
Devin Booker,29.4,30.2,21.3,39.2,32.5,32.5
Rudy Gobert,35.5,34.8,26.4,43.3,32.5,32.5
Wilson Chandler,28.0,28.8,17.1,40.5,32.4,32.4
Nikola Vucevic,32.4,32.8,22.5,43.1,32.4,32.4
George Hill,31.5,31.2,22.2,40.2,32.3,32.3
Brook Lopez,35.2,34.2,25.3,43.2,32.1,32.1
Dennis Schroder,29.5,29.8,19.4,40.3,32.0,32.0
LaMarcus Aldridge,29.2,31.9,22.8,41.0,31.9,31.9
Harrison Barnes,26.7,30.4,22.2,38.5,31.7,31.7
Al Horford,31.3,34.5,25.6,43.5,31.4,31.4
Steven Adams,30.2,26.5,18.6,34.4,30.7,30.7
James Johnson,32.1,25.8,16.2,35.3,30.7,30.7
Dirk Nowitzki,28.7,25.2,16.7,33.8,29.9,29.9
Otto Porter,30.5,29.6,18.5,40.7,29.6,29.6
Serge Ibaka,27.3,29.2,19.4,39.0,29.6,29.6
Will Barton,34.3,25.6,14.6,36.6,29.4,29.4
Myles Turner,27.1,31.4,22.4,40.4,29.2,29.2
Frank Kaminsky,31.8,20.9,11.6,30.2,29.0,29.0
Terrence Jones,23.7,23.3,12.3,34.4,28.9,28.9
Robert Covington,33.9,26.3,15.9,36.6,28.8,28.8
Marcin Gortat,36.8,29.9,22.4,37.5,28.6,28.6
Dion Waiters,35.4,28.8,17.8,39.7,28.5,28.5
Victor Oladipo,33.2,28.7,20.0,37.5,28.5,28.5
Nerlens Noel,20.8,19.9,9.7,30.0,28.4,28.4
Tyler Johnson,29.9,28.1,20.2,35.9,28.3,28.3
Zach Randolph,26.6,27.6,20.9,34.3,28.3,28.3
Kentavious Caldwell-Pope,18.7,25.9,14.7,37.1,28.3,28.3
Marvin Williams,25.5,22.6,15.2,29.9,28.2,28.2
Markieff Morris,33.8,28.0,18.6,37.5,27.8,27.8
Gary Harris,25.2,23.8,16.0,31.6,27.4,27.4
Wesley Matthews,29.8,26.1,18.0,34.2,27.0,27.0
Tim Hardaway Jr.,33.1,20.7,10.6,30.9,27.0,27.0
Reggie Jackson,22.9,26.6,17.6,35.7,26.2,26.2
Malcolm Brogdon,25.5,20.9,11.9,29.8,26.1,26.1
Michael Kidd-Gilchrist,23.5,22.8,14.9,30.7,26.1,26.1
Greg Monroe,21.5,24.7,14.9,34.5,25.8,25.8
Ersan Ilyasova,20.8,26.0,16.2,35.8,25.8,25.8
Jameer Nelson,24.9,19.4,9.4,29.5,25.7,25.7
DeAndre Jordan,29.6,33.3,24.0,42.6,25.4,25.4
Jae Crowder,26.8,26.8,19.2,34.5,25.4,25.4
Al-Farouq Aminu,27.4,22.9,15.9,29.9,25.2,25.2
Evan Fournier,28.8,26.4,16.8,36.0,24.9,24.9
Tobias Harris,24.6,27.5,19.3,35.7,24.6,24.6
T.J. McConnell,24.9,20.4,11.6,29.3,24.3,24.3
T.J. Warren,24.8,22.9,11.5,34.3,24.0,24.0
