Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.4247,Jeff,Green,PF,ORL,BOS,ORL@BOS,7:30PM EDT,10,15.5,INJ
nba.p.4354,C.J.,Watson,PG,ORL,BOS,ORL@BOS,7:30PM EDT,10,9.8, 
nba.p.4471,D.J.,Augustin,PG,ORL,BOS,ORL@BOS,7:30PM EDT,10,14.4, 
nba.p.4646,Jodie,Meeks,SG,ORL,BOS,ORL@BOS,7:30PM EDT,10,15.6, 
nba.p.4888,Bismack,Biyombo,C,ORL,BOS,ORL@BOS,7:30PM EDT,10,17.9, 
nba.p.4897,Nikola,Vucevic,C,ORL,BOS,ORL@BOS,7:30PM EDT,30,33.7, 
nba.p.5014,Terrence,Ross,SF,ORL,BOS,ORL@BOS,7:30PM EDT,16,19, 
nba.p.5054,Evan,Fournier,SG,ORL,BOS,ORL@BOS,7:30PM EDT,20,26.4, 
nba.p.5295,Aaron,Gordon,PF,ORL,BOS,ORL@BOS,7:30PM EDT,20,22.7, 
nba.p.5321,Elfrid,Payton,PG,ORL,BOS,ORL@BOS,7:30PM EDT,31,28.7, 
nba.p.5339,C.J.,Wilcox,SG,ORL,BOS,ORL@BOS,7:30PM EDT,10,2.5, 
nba.p.5372,Damjan,Rudez,PF,ORL,BOS,ORL@BOS,7:30PM EDT,10,3.9, 
nba.p.5465,Mario,Hezonja,SF,ORL,BOS,ORL@BOS,7:30PM EDT,10,9.1, 
nba.p.5672,Stephen,Zimmerman Jr.,C,ORL,BOS,ORL@BOS,7:30PM EDT,10,4.1, 
nba.p.3944,Gerald,Green,SF,BOS,ORL,ORL@BOS,7:30PM EDT,10,9.4, 
nba.p.3982,Amir,Johnson,PF,BOS,ORL,ORL@BOS,7:30PM EDT,10,16.7, 
nba.p.4245,Al,Horford,C,BOS,ORL,ORL@BOS,7:30PM EDT,27,33.3, 
nba.p.4644,Jonas,Jerebko,SF,BOS,ORL,ORL@BOS,7:30PM EDT,10,10.2, 
nba.p.4750,Avery,Bradley,SG,BOS,ORL,ORL@BOS,7:30PM EDT,23,29.7,GTD
nba.p.4942,Isaiah,Thomas,PG,BOS,ORL,ORL@BOS,7:30PM EDT,46,42.4, 
nba.p.5023,Tyler,Zeller,C,BOS,ORL,ORL@BOS,7:30PM EDT,10,8.7, 
nba.p.5068,Jae,Crowder,SF,BOS,ORL,ORL@BOS,7:30PM EDT,23,26.5, 
nba.p.5164,Kelly,Olynyk,PF,BOS,ORL,ORL@BOS,7:30PM EDT,11,18.5, 
nba.p.5317,Marcus,Smart,PG,BOS,ORL,ORL@BOS,7:30PM EDT,18,24.4, 
nba.p.5328,James,Young,SG,BOS,ORL,ORL@BOS,7:30PM EDT,10,4.7, 
nba.p.5476,Terry,Rozier,PG,BOS,ORL,ORL@BOS,7:30PM EDT,10,13, 
nba.p.5493,Jordan,Mickey,PF,BOS,ORL,ORL@BOS,7:30PM EDT,10,4, 
nba.p.5602,Jaylen,Brown,SF,BOS,ORL,ORL@BOS,7:30PM EDT,10,12, 
nba.p.5676,Demetrius,Jackson,PG,BOS,ORL,ORL@BOS,7:30PM EDT,10,4, 
nba.p.3845,Beno,Udrih,PG,DET,MIL,DET@MIL,8:00PM EDT,10,12, 
nba.p.4800,Ish,Smith,PG,DET,MIL,DET@MIL,8:00PM EDT,16,21.1, 
nba.p.4895,Marcus,Morris,SF,DET,MIL,DET@MIL,8:00PM EDT,20,24.6, 
nba.p.4901,Tobias,Harris,PF,DET,MIL,DET@MIL,8:00PM EDT,21,26.8, 
nba.p.4906,Reggie,Jackson,PG,DET,MIL,DET@MIL,8:00PM EDT,18,24.9,INJ
nba.p.4922,Jon,Leuer,PF,DET,MIL,DET@MIL,8:00PM EDT,11,20.6, 
nba.p.5015,Andre,Drummond,C,DET,MIL,DET@MIL,8:00PM EDT,30,35.9, 
nba.p.5150,Aron,Baynes,C,DET,MIL,DET@MIL,8:00PM EDT,10,11.6, 
nba.p.5159,Kentavious,Caldwell-Pope,SG,DET,MIL,DET@MIL,8:00PM EDT,17,24.6, 
nba.p.5195,Reggie,Bullock,SG,DET,MIL,DET@MIL,8:00PM EDT,10,7.8,INJ
nba.p.5468,Stanley,Johnson,SF,DET,MIL,DET@MIL,8:00PM EDT,10,10.6, 
nba.p.5498,Darrun,Hilliard,SG,DET,MIL,DET@MIL,8:00PM EDT,10,5, 
nba.p.5524,Boban,Marjanovic,C,DET,MIL,DET@MIL,8:00PM EDT,10,8.7, 
nba.p.5649,Henry,Ellenson,PF,DET,MIL,DET@MIL,8:00PM EDT,10,2.5, 
nba.p.5680,Michael,Gbinije,SF,DET,MIL,DET@MIL,8:00PM EDT,10,1.2, 
nba.p.3333,Jason,Terry,SG,MIL,DET,DET@MIL,8:00PM EDT,10,9.6, 
nba.p.4288,Spencer,Hawes,PF,MIL,DET,DET@MIL,8:00PM EDT,10,13.9, 
nba.p.4388,Michael,Beasley,PF,MIL,DET,DET@MIL,8:00PM EDT,16,16.3, 
nba.p.4722,Greg,Monroe,C,MIL,DET,DET@MIL,8:00PM EDT,18,24.8, 
nba.p.5020,John,Henson,C,MIL,DET,DET@MIL,8:00PM EDT,10,17.6,INJ
nba.p.5024,Terrence,Jones,SF,MIL,DET,DET@MIL,8:00PM EDT,10,21.9, 
nba.p.5073,Khris,Middleton,SF,MIL,DET,DET@MIL,8:00PM EDT,28,27.3, 
nba.p.5095,Mirza,Teletovic,PF,MIL,DET,DET@MIL,8:00PM EDT,10,11.2, 
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,DET,DET@MIL,8:00PM EDT,52,46, 
nba.p.5190,Tony,Snell,SG,MIL,DET,DET@MIL,8:00PM EDT,10,16.1, 
nba.p.5249,Matthew,Dellavedova,SG,MIL,DET,DET@MIL,8:00PM EDT,10,17.3, 
nba.p.5293,Jabari,Parker,SF,MIL,DET,DET@MIL,8:00PM EDT,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,DET,DET@MIL,8:00PM EDT,10,6.9, 
nba.p.5641,Thon,Maker,C,MIL,DET,DET@MIL,8:00PM EDT,10,7.5, 
nba.p.5667,Malcolm,Brogdon,PG,MIL,DET,DET@MIL,8:00PM EDT,17,21.6,O
nba.p.3380,Manu,Ginobili,SG,SA,OKC,SA@OKC,8:00PM EDT,10,16.8, 
nba.p.3513,Pau,Gasol,C,SA,OKC,SA@OKC,8:00PM EDT,19,27.5, 
nba.p.3527,Tony,Parker,PG,SA,OKC,SA@OKC,8:00PM EDT,10,18.9, 
nba.p.3956,David,Lee,PF,SA,OKC,SA@OKC,8:00PM EDT,10,17.2, 
nba.p.4130,LaMarcus,Aldridge,PF,SA,OKC,SA@OKC,8:00PM EDT,31,31.9, 
nba.p.4339,Joel,Anthony,PF,SA,OKC,SA@OKC,8:00PM EDT,10,3.5, 
nba.p.4651,Danny,Green,SG,SA,OKC,SA@OKC,8:00PM EDT,10,17.6, 
nba.p.4660,Patty,Mills,PG,SA,OKC,SA@OKC,8:00PM EDT,12,18.7, 
