Giannis Antetokounmpo,53.3,47.2,35.9,58.5,49.0,49.0
James Harden,55.0,55.7,43.3,68.1,48.7,48.7
Chris Paul,48.3,40.9,30.7,51.2,45.8,45.8
Jimmy Butler,48.1,43.5,30.8,56.1,45.7,45.7
Isaiah Thomas,46.0,42.7,34.1,51.3,45.1,45.1
Blake Griffin,46.0,39.8,29.6,49.9,45.0,45.0
Paul George,54.1,39.1,29.2,49.0,43.3,43.3
Kawhi Leonard,45.8,42.5,32.2,52.7,42.5,42.5
Kevin Durant,45.3,47.2,38.1,56.2,41.3,41.3
DeAndre Jordan,39.9,34.0,24.8,43.2,38.1,38.1
Stephen Curry,54.8,44.1,34.0,54.1,37.8,37.8
Hassan Whiteside,39.8,38.8,27.9,49.8,37.3,37.3
Elfrid Payton,38.6,29.3,16.7,42.0,37.2,37.2
Nikola Vucevic,33.0,34.0,24.1,44.0,36.9,36.9
Goran Dragic,31.9,35.3,26.8,43.8,35.5,35.5
Kevin Love,38.7,37.9,28.2,47.6,34.8,34.8
Al Horford,30.4,33.1,24.0,42.2,34.7,34.7
Rudy Gobert,39.5,36.6,27.1,46.2,34.4,34.4
Brook Lopez,32.0,34.4,24.7,44.1,34.4,34.4
Jeremy Lin,35.0,28.4,19.9,36.8,32.7,32.7
LaMarcus Aldridge,29.8,31.8,23.2,40.3,31.9,31.9
James Johnson,32.6,26.9,17.2,36.7,31.9,31.9
Jeff Teague,33.7,33.6,24.0,43.1,31.1,31.1
Boban Marjanovic,20.1,10.4,-0.2,21.0,30.4,30.4
Richaun Holmes,28.4,20.2,9.4,30.9,30.3,30.3
Avery Bradley,22.6,30.1,21.2,39.0,30.2,30.2
Nicolas Batum,36.2,33.7,25.1,42.4,30.0,30.0
Khris Middleton,25.7,27.5,18.9,36.1,29.6,29.6
Draymond Green,29.4,35.8,25.9,45.6,29.6,29.6
Jae Crowder,25.9,27.0,19.4,34.6,29.5,29.5
Bradley Beal,32.8,34.7,25.1,44.2,28.9,28.9
Andre Drummond,25.4,35.8,25.3,46.4,28.8,28.8
Dwyane Wade,23.8,32.5,22.8,42.2,28.6,28.6
T.J. McConnell,27.8,22.5,14.3,30.6,28.3,28.3
Aaron Gordon,39.1,23.3,13.0,33.5,27.8,27.8
Timothe Luwawu-Cabarrot,28.9,10.7,2.0,19.4,27.7,27.7
Tyler Johnson,24.8,27.0,18.8,35.2,27.2,27.2
Myles Turner,25.3,30.3,21.4,39.2,26.9,26.9
Marcus Smart,26.9,24.8,16.6,33.0,26.8,26.8
Pau Gasol,28.7,27.7,18.6,36.7,26.7,26.7
Terrence Ross,23.8,19.2,10.8,27.6,26.4,26.4
Evan Fournier,29.8,26.5,17.9,35.1,25.7,25.7
Josh Richardson,27.5,22.2,13.9,30.5,25.5,25.5
Nikola Mirotic,27.4,21.4,10.8,32.0,25.4,25.4
Ish Smith,29.5,21.3,12.3,30.4,25.3,25.3
J.J. Redick,27.0,21.5,13.3,29.6,24.5,24.5
Thaddeus Young,28.6,24.1,15.7,32.6,24.4,24.4
Joe Ingles,20.6,17.4,8.5,26.3,24.4,24.4
Brandon Jennings,10.8,18.1,7.3,28.9,23.9,23.9
Trevor Ariza,28.9,26.5,18.6,34.4,23.7,23.7
Cody Zeller,25.5,23.9,17.1,30.8,23.6,23.6
Rondae Hollis-Jefferson,23.2,20.4,12.0,28.8,23.5,23.5
Al-Farouq Aminu,26.9,22.9,14.9,31.0,23.5,23.5
Malcolm Brogdon,29.3,21.9,13.3,30.4,23.3,23.3
Clint Capela,26.2,26.1,19.5,32.8,23.1,23.1
Jeremy Lamb,20.2,17.7,8.6,26.9,23.0,23.0
Marvin Williams,22.3,24.6,15.5,33.6,23.0,23.0
Robin Lopez,19.5,21.8,14.0,29.6,22.9,22.9
Shabazz Napier,3.9,7.0,0.4,13.6,22.8,22.8
Justin Anderson,21.9,13.3,4.3,22.4,22.7,22.7
Dario Saric,21.6,24.5,13.9,35.2,22.6,22.6
Evan Turner,22.4,19.4,11.9,26.8,22.5,22.5
Kelly Olynyk,22.1,19.0,10.1,28.0,22.4,22.4
Patrick Beverley,29.5,26.1,17.8,34.4,22.4,22.4
Henry Ellenson,11.1,5.2,-3.0,13.4,22.4,22.4
George Hill,25.6,30.1,20.7,39.6,22.0,22.0
Jerian Grant,15.0,11.8,3.0,20.5,22.0,22.0
Frank Kaminsky,24.2,22.6,12.8,32.5,21.9,21.9
Moe Harkless,18.0,20.8,12.2,29.5,21.9,21.9
Tobias Harris,27.0,27.4,18.8,36.0,21.8,21.8
Markieff Morris,21.3,27.0,17.8,36.3,21.7,21.7
