Thaddeus Young,IND,PF,35.19,5.44,0.33,7.61,2.08,2.02,0.50,2.01,13.00
Enes Kanter,OKC,PF,19.96,4.62,0.04,6.57,0.61,0.38,0.48,1.79,12.79
Rodney Hood,UTA,SG,26.16,2.56,2.06,3.03,2.23,0.66,0.15,1.23,12.76
Derrick Favors,UTA,PF,22.38,5.10,0.01,5.41,1.07,0.81,1.13,1.26,12.76
Nick Young,LAL,SG,25.79,1.21,2.77,2.13,0.93,0.59,0.22,0.73,12.43
Dwight Powell,DAL,PF,24.26,4.40,0.06,6.03,1.10,1.25,0.75,0.94,12.22
Gorgui Dieng,MIN,PF,32.77,4.65,0.04,8.08,2.23,1.22,1.28,2.07,12.04
Jusuf Nurkic,DEN,C,19.82,4.61,0.00,5.84,1.53,0.87,1.31,2.59,11.45
Jordan Clarkson,LAL,PG,24.77,3.39,1.03,2.40,1.86,0.92,0.06,1.66,11.40
Gary Harris,DEN,SG,27.84,2.61,1.40,2.77,2.40,1.20,0.24,1.44,11.10
Al Jefferson,IND,C,15.72,4.48,0.00,3.98,0.96,0.37,0.41,0.50,10.93
Jeff Teague,IND,PG,25.73,2.78,0.81,2.84,6.33,1.14,0.28,2.54,10.86
Kenneth Faried,DEN,SF,20.07,4.06,0.00,6.29,1.08,0.51,0.88,1.32,10.56
Steven Adams,OKC,C,31.58,4.12,0.00,7.91,1.11,1.03,1.17,2.28,10.46
Will Barton,DEN,SG,18.65,2.27,1.06,3.23,2.34,0.64,0.39,1.51,9.75
Timofey Mozgov,LAL,C,24.88,4.17,0.00,5.07,0.70,0.38,0.57,1.48,9.71
Tyson Chandler,PHX,C,35.99,3.79,0.00,13.05,1.34,0.91,0.76,2.24,9.60
Lou Williams,LAL,PG,15.01,1.34,1.18,1.25,1.54,0.57,0.08,1.16,9.57
Rudy Gobert,UTA,C,33.87,3.21,0.00,11.72,1.32,0.82,2.82,2.04,9.50
Darrell Arthur,DEN,PF,19.69,2.80,0.96,3.67,1.49,0.68,0.78,1.27,9.25
Alex Len,PHX,C,19.50,3.32,0.00,5.48,0.89,0.31,0.84,1.51,9.07
Ivica Zubac,LAL,C,15.57,3.78,0.00,4.06,0.65,0.44,0.67,1.24,8.70
CJ Miles,IND,SG,17.05,0.97,1.83,2.04,0.63,0.53,0.39,0.63,8.41
Justin Anderson,DAL,SG,16.12,1.61,0.92,3.25,0.86,0.70,0.47,1.01,8.04
Jameer Nelson,DEN,PG,20.37,1.83,1.23,2.06,4.42,0.60,0.10,1.83,8.03
Devin Harris,DAL,PG,21.38,1.50,1.12,2.25,2.19,0.87,0.19,1.34,7.91
Monta Ellis,IND,SG,25.34,2.43,0.58,2.57,3.51,1.15,0.33,2.00,7.79
Andrew Bogut,DAL,C,30.55,3.58,0.00,8.05,2.53,0.71,1.52,2.13,7.67
Luol Deng,LAL,SF,27.25,2.00,0.77,4.83,1.54,0.82,0.27,1.01,7.51
Domantas Sabonis,OKC,PF,23.99,2.12,0.88,4.54,1.26,0.58,0.45,1.54,7.49
Shabazz Muhammad,MIN,SG,14.60,1.97,0.51,2.31,0.47,0.18,0.07,0.76,7.37
Salah Mejri,DAL,C,21.30,2.77,0.00,6.21,0.48,0.75,1.64,1.48,6.86
Trey Lyles,UTA,PF,15.60,1.58,0.92,3.17,1.00,0.41,0.33,0.88,6.74
Tarik Black,LAL,C,15.65,2.68,0.00,4.37,0.52,0.41,0.41,0.88,6.66
Dorian Finney-Smith,DAL,SF,24.22,1.06,1.24,3.49,1.10,0.69,0.43,0.99,6.50
Brandon Knight,PHX,PG,9.81,1.67,0.68,1.06,1.45,0.25,0.07,0.98,6.36
Jared Dudley,PHX,SF,17.98,1.09,1.17,2.43,1.67,0.58,0.17,0.99,6.16
Shelvin Mack,UTA,PG,15.30,1.77,0.48,1.77,2.41,0.55,0.02,1.38,5.91
Aaron Brooks,IND,PG,14.55,1.49,0.77,1.15,2.62,0.52,0.14,1.31,5.82
Boris Diaw,UTA,PF,17.38,2.21,0.24,2.67,2.23,0.26,0.20,1.38,5.82
Ricky Rubio,MIN,PG,28.92,1.14,0.70,4.03,8.27,1.81,0.09,2.77,5.78
P.J. Tucker,PHX,SF,24.67,1.37,0.67,4.92,1.85,1.22,0.23,1.12,5.69
Alex Abrines,OKC,SG,10.82,0.41,1.44,1.07,0.37,0.32,0.11,0.61,5.65
Anthony Morrow,OKC,SG,11.70,0.72,1.22,0.73,0.35,0.29,0.06,0.26,5.57
Joe Ingles,UTA,SG,16.81,0.49,1.30,2.31,1.93,0.93,0.07,0.86,5.39
Alec Burks,UTA,PG,11.43,1.33,0.34,1.55,0.94,0.24,0.10,0.67,5.33
Joe Johnson,UTA,SG,13.96,1.31,0.69,1.69,1.40,0.27,0.09,0.76,5.30
Larry Nance Jr.,LAL,PF,21.04,2.33,0.02,4.91,0.92,0.94,0.41,0.87,5.27
Malik Beasley,DEN,SG,5.68,1.17,0.71,0.64,0.38,0.23,0.01,0.04,5.13
Jamal Murray,DEN,PG,9.94,0.85,0.82,1.30,1.13,0.34,0.18,0.86,5.10
A.J. Hammons,DAL,PF,11.00,1.39,0.46,3.50,0.40,0.16,1.19,0.71,5.04
Andre Roberson,OKC,SF,30.83,1.39,0.56,5.21,0.96,0.86,0.92,0.88,4.98
Nicolas Brussino,DAL,PG,14.08,0.55,1.07,2.64,1.88,0.76,0.36,1.01,4.97
Brandon Ingram,LAL,SG,19.58,1.31,0.42,2.60,1.41,0.30,0.20,1.13,4.85
Nemanja Bjelica,MIN,SF,12.92,0.88,0.81,2.52,0.99,0.34,0.23,0.80,4.85
Leandro Barbosa,PHX,SG,9.06,1.50,0.39,0.97,0.79,0.30,0.08,0.50,4.71
Joffrey Lauvergne,OKC,PF,12.52,1.62,0.20,3.24,0.70,0.19,0.14,0.78,4.65
Cameron Payne,OKC,PG,11.82,1.18,0.61,1.39,1.51,0.40,0.08,0.91,4.63
Dante Exum,UTA,PG,11.80,1.09,0.51,1.21,1.14,0.23,0.16,0.70,4.55
Jerami Grant,OKC,SF,17.89,0.95,0.31,2.85,0.94,0.27,1.03,1.01,4.39
Glenn Robinson III,IND,SG,18.94,0.97,0.49,3.07,0.88,0.52,0.32,0.74,4.29
Alan Williams,PHX,SF,8.97,1.71,0.00,3.33,0.33,0.36,0.58,0.70,4.28
Brandon Rush,MIN,SG,12.63,0.40,1.03,2.00,0.72,0.30,0.35,0.55,4.18
Juancho Hernangomez,DEN,SF,13.26,0.75,0.62,3.14,0.84,0.52,0.50,0.50,4.06
Kris Dunn,MIN,PG,10.42,1.03,0.14,1.58,1.63,0.54,0.36,1.23,2.96
Adreian Payne,MIN,SF,9.79,1.01,0.14,2.00,0.55,0.29,0.23,0.76,2.92
Jose Calderon,LAL,PG,10.87,0.66,0.47,1.13,1.67,0.37,0.03,0.68,2.92
Cole Aldrich,MIN,PF,8.43,1.20,0.00,2.59,0.44,0.30,0.55,0.54,2.91
Marcelo Huertas,LAL,PG,11.05,1.04,0.12,0.98,2.32,0.39,0.06,1.18,2.73
Tyler Ulis,PHX,PG,4.95,1.08,0.06,0.42,0.68,0.27,0.02,0.49,2.63
Tyus Jones,MIN,PG,9.64,0.52,0.36,0.96,1.87,0.48,0.06,0.75,2.62
Joe Young,IND,PG,6.22,0.78,0.18,0.69,0.98,0.24,0.00,0.47,2.49
Semaj Christon,OKC,PG,10.04,0.77,0.15,1.15,1.73,0.20,0.06,0.69,2.36
George Niang,IND,SF,5.59,0.69,0.19,1.02,0.37,0.22,0.01,0.45,2.16
Lavoy Allen,IND,PF,8.06,0.90,0.00,1.88,0.48,0.13,0.17,0.36,2.02
