Russell Westbrook,60.0,60.9,48.6,73.1,67.3,67.3
James Harden,64.4,55.9,43.7,68.2,58.1,58.1
John Wall,43.2,46.5,37.2,55.7,49.3,49.3
Stephen Curry,48.4,43.9,34.1,53.8,45.8,45.8
Damian Lillard,48.1,43.6,33.3,53.9,43.3,43.3
Bradley Beal,35.3,34.7,25.3,44.2,39.0,39.0
Draymond Green,34.9,35.9,25.5,46.3,37.0,37.0
C.J. McCollum,33.7,35.6,25.0,46.3,36.2,36.2
Paul Millsap,28.5,35.5,24.3,46.8,36.2,36.2
Klay Thompson,33.8,32.6,22.5,42.8,34.0,34.0
Dennis Schroder,32.4,31.0,21.1,40.9,33.8,33.8
Dwight Howard,26.1,33.4,23.7,43.2,32.5,32.5
Markieff Morris,28.6,27.2,18.0,36.5,30.6,30.6
Victor Oladipo,20.3,27.8,19.5,36.2,29.4,29.4
Otto Porter,21.2,28.3,17.7,38.8,28.8,28.8
Clint Capela,30.6,26.5,19.6,33.4,27.9,27.9
Trevor Ariza,21.7,26.1,18.0,34.2,27.0,27.0
Marcin Gortat,25.0,26.8,18.8,34.9,27.0,27.0
Ryan Anderson,23.5,23.1,13.5,32.7,25.7,25.7
Andre Iguodala,17.8,20.1,12.3,27.9,25.2,25.2
Evan Turner,23.7,19.6,12.0,27.2,24.1,24.1
Patrick Beverley,31.5,26.5,18.0,35.1,23.6,23.6
Enes Kanter,19.3,24.4,15.1,33.7,23.4,23.4
Steven Adams,23.1,24.6,16.3,32.9,22.9,22.9
Tim Hardaway Jr.,29.3,22.9,12.5,33.3,22.8,22.8
Moe Harkless,15.3,20.8,12.3,29.3,22.6,22.6
Andre Roberson,28.5,19.3,11.7,27.0,22.1,22.1
Lou Williams,19.4,26.5,15.6,37.4,22.0,22.0
Kent Bazemore,22.2,21.3,12.3,30.3,21.3,21.3
Eric Gordon,19.6,25.4,17.4,33.4,21.2,21.2
Taurean Prince,15.1,12.0,2.6,21.3,21.0,21.0
Al-Farouq Aminu,17.5,22.5,14.2,30.9,20.3,20.3
Taj Gibson,15.6,21.4,13.7,29.1,19.7,19.7
Nene Hilario,21.1,17.8,11.3,24.3,18.9,18.9
Ersan Ilyasova,19.9,24.2,15.2,33.3,18.4,18.4
Noah Vonleh,23.9,12.1,4.2,20.0,16.4,16.4
Allen Crabbe,20.1,17.8,9.5,26.2,13.9,13.9
David West,10.1,13.5,7.7,19.3,13.9,13.9
Matt Barnes,18.4,18.7,9.9,27.6,13.7,13.7
Kelly Oubre Jr.,21.6,13.3,5.2,21.4,13.4,13.4
Jerami Grant,15.3,12.4,6.2,18.5,13.2,13.2
Bojan Bogdanovic,16.6,20.7,12.3,29.1,13.0,13.0
JaVale McGee,20.4,12.0,4.5,19.6,12.3,12.3
Brandon Jennings,14.2,18.0,7.4,28.7,11.7,11.7
Ian Clark,14.9,11.6,3.5,19.7,11.2,11.2
Mike Muscala,19.6,14.5,7.1,21.8,11.1,11.1
Jason Smith,8.8,11.9,3.8,20.1,11.1,11.1
Zaza Pachulia,13.3,17.2,9.6,24.8,10.3,10.3
Shaun Livingston,13.0,11.0,6.0,16.0,9.6,9.6
