Danilo Gallinari,DEN,SF,7th,15,39.6,33.8,30.94,25.56,75
Dion Waiters,MIA,SG,25th,17.1,58.6,30.1,33.92,34.90,55
James Johnson,MIA,PF,6th,18.9,52.7,25.7,32.10,33.35,61
Wilson Chandler,DEN,SF,7th,3.4,44,29.9,26.00,20.77,59
Victor Oladipo,OKC,SG,13th,12.6,44.7,33.5,31.85,26.40,67
Evan Fournier,ORL,SG,23rd,14.5,47.1,32.2,33.17,28.49,64
Trevor Booker,BKN,PF,26th,9.8,39.7,26.1,22.00,22.64,66
Marcus Morris,DET,SF,19th,13.4,44.6,32.3,34.65,26.75,62
Austin Rivers,LAC,PG,15th,13.1,47.1,26.9,33.84,27.65,50
Tyler Johnson,MIA,PG,25th,9.2,39.5,30.1,21.00,22.18,68
Tyson Chandler,PHX,C,8th,15.6,48.6,28.1,31.36,29.76,62
Nerlens Noel,PHI,C,1st,11.6,48.7,17.4,27.25,27.52,45
Steven Adams,OKC,C,11th,17.2,45.3,29.8,31.96,29.24,69
Kentavious Caldwell-Pope,DET,SG,18th,8.3,47.2,33.2,35.00,24.99,57
Gorgui Dieng,MIN,PF,1st,12.1,41.1,31.8,32.00,24.54,68
Aaron Gordon,ORL,SF,29th,11.2,42.5,27.2,30.80,24.58,59
Marcus Smart,BOS,PG,24th,10.1,36.8,30.1,26.32,21.58,68
Tyreke Evans,NOP,SF,14th,10.7,46.9,17.2,21.00,26.21,50
Taj Gibson,CHI,PF,27th,12.2,37.7,27.0,26.04,23.10,69
Dirk Nowitzki,DAL,C,9th,15.1,44.3,24.7,26.60,27.61,66
T.J. McConnell,PHI,PG,4th,13.7,45.7,23.5,31.00,27.40,54
Jonas Valanciunas,TOR,C,27th,20.5,50.8,26.7,31.61,33.44,67
Will Barton,DEN,SG,12th,5.4,40.4,27.8,23.00,20.40,59
Terrence Jones,NOP,PF,11th,4.1,43.8,23.9,19.00,21.11,51
Kenneth Faried,DEN,PF,19th,13.9,52.5,22.0,30.80,30.43,52
Michael Kidd-Gilchrist,CHA,SF,28th,15.5,43.2,29.1,30.40,27.36,65
Jon Leuer,DET,PF,21st,10.3,36.4,26.2,26.78,21.48,66
Sean Kilpatrick,BKN,SG,21st,4,40.9,26.3,25.25,19.80,54
J.J. Redick,LAC,SG,15th,12.6,43,27.6,30.30,25.60,60
Gary Harris,DEN,SG,12th,9.2,42.9,27.2,30.60,23.62,58
Greg Monroe,MIL,C,14th,10.1,46.4,21.0,24.30,25.64,57
Jeremy Lamb,CHA,SG,22nd,0,30.6,16.9,9.70,9.55,40
Malcolm Brogdon,MIL,SG,2nd,6.6,38.5,24.9,28.71,20.30,54
Wesley Matthews,DAL,SF,11th,15.9,43.7,34.8,36.36,27.82,69
Marvin Williams,CHA,PF,10th,12,36.5,26.9,27.00,22.49,68
Seth Curry,DAL,SG,8th,14.1,45,27.0,33.99,27.36,57
Rajon Rondo,CHI,PG,7th,0,37,26.8,15.30,13.98,52
Raymond Felton,LAC,PG,26th,6.8,39.2,21.5,22.50,20.72,43
JaMychal Green,MEM,PF,12th,11.2,38.7,28.6,27.56,23.01,63
Tristan Thompson,CLE,C,17th,10.7,40.6,28.5,30.30,23.51,63
Emmanuel Mudiay,DEN,PG,3rd,0,36.6,28.1,18.00,13.84,50
Rodney Hood,UTA,SG,9th,5.5,38.3,28.7,28.62,19.52,59
Kent Bazemore,ATL,SG,12th,12.1,46.9,27.0,31.62,27.00,54
T.J. Warren,PHX,SF,18th,0,40.3,28.4,24.57,15.50,43
Norman Powell,TOR,SG,24th,8.5,45.5,16.1,36.04,24.33,13
C.J. Miles,IND,SF,25th,9,37.6,22.1,29.43,21.28,54
Joakim Noah,NYK,C,24th,0,34.7,22.1,13.00,14.03,51
Bojan Bogdanovic,BKN,SG,10th,10.5,39.8,26.1,28.08,23.03,60
Robin Lopez,CHI,C,4th,9.8,35.8,27.6,27.72,20.93,65
Jameer Nelson,DEN,PG,3rd,6.5,40.3,25.3,28.20,20.98,49
Jahlil Okafor,PHI,C,2nd,6.8,34.2,22.5,21.00,18.54,61
Jamal Crawford,LAC,SG,15th,3.1,34.4,25.9,25.20,16.51,52
P.J. Tucker,PHX,SF,18th,9,41.6,27.7,33.92,22.96,49
Jusuf Nurkic,DEN,C,3rd,0,34.6,17.7,12.88,12.96,40
Tony Allen,MEM,SG,28th,7.7,37.3,27.6,26.00,20.36,60
Willie Reed,MIA,C,6th,0.4,37,14.3,15.45,16.10,24
Nikola Mirotic,CHI,PF,27th,2.3,34.2,22.4,19.30,15.94,53
Patrick Patterson,TOR,PF,7th,8.9,33.5,27.4,29.70,19.42,62
DeMarre Carroll,TOR,SF,15th,6,36.4,25.8,25.48,19.06,54
Jared Sullinger,TOR,PF,7th,0,14.7,12.2,4.95,4.14,34
Wayne Ellington,MIA,SG,25th,5.7,38.6,26.7,26.52,19.81,49
Matthew Dellavedova,MIL,SG,1st,8.3,34.9,26.1,28.08,19.68,60
Tim Hardaway Jr.,ATL,SG,4th,11.2,44.8,23.3,30.60,25.58,49
Spencer Hawes,CHA,PF,10th,8.7,39.7,17.8,26.10,21.98,47
Dario Saric,PHI,SF,1st,13.2,43.3,23.3,30.80,26.09,56
Frank Kaminsky,CHA,PF,5th,3.6,32.1,23.6,21.10,15.80,59
Reggie Bullock,DET,SG,18th,0,21.1,17.3,6.30,4.25,22
Patrick McCaw,GSW,SG,26th,3.1,21.5,11.4,22.47,11.01,17
Damian Jones,GSW,C,16th,0,4.2,8.0,0.00,0.00,0
Dante Cunningham,NOP,PF,8th,2.8,29.9,24.4,26.73,14.41,46
Kevon Looney,GSW,PF,22nd,0,19,8.0,9.70,7.60,25
Lavoy Allen,IND,PF,14th,0,11,11.5,4.80,3.01,40
Brian Roberts,CHA,PG,19th,0,7.8,5.0,0.00,0.00,0
Treveon Graham,CHA,SG,22nd,0,5.2,5.7,0.00,0.00,14
Christian Wood,CHA,PF,10th,0,4.7,4.5,0.00,0.00,0
James McAdoo,GSW,PF,22nd,0,19.9,7.3,10.10,7.88,0
Doug McDermott,CHI,SF,26th,2.5,32.6,24.6,22.26,15.43,47
Andre Iguodala,GSW,SF,14th,10,32,25.0,25.30,19.41,65
Anderson Varejao,GSW,PF,16th,0,7.8,6.1,0.00,0.00,28
JaVale McGee,GSW,C,16th,9.3,33.3,7.8,14.98,19.58,33
Ian Clark,GSW,PG,26th,3.3,30.4,13.4,20.80,14.91,29
Roy Hibbert,CHA,C,5th,0,21,15.5,12.40,7.07,43
Donatas Motiejunas,NOP,C,11th,9.6,38.4,15.7,22.44,21.95,42
E'Twaun Moore,NOP,SG,14th,4.5,28.4,24.3,21.39,14.76,62
Courtney Lee,NYK,SG,17th,12.8,39.2,30.8,35.35,24.11,61
Brandon Jennings,NYK,PG,30th,15.7,51.2,23.8,39.22,30.91,48
Kyle O'Quinn,NYK,C,15th,0,36.4,14.6,10.10,13.61,34
Justin Holiday,NYK,SG,17th,4.3,34.8,19.1,22.08,17.38,41
Guillermo Hernangomez,NYK,C,24th,4.2,43.1,13.6,18.40,20.85,20
Mindaugas Kuzminskas,NYK,SF,30th,2.6,31.4,13.7,17.48,14.93,24
Ron Baker,NYK,SG,17th,1.8,23.6,13.0,14.98,11.15,32
Randy Foye,BKN,SG,21st,0,23,18.0,13.20,8.83,40
Sasha Vujacic,NYK,SG,17th,0,10.9,7.9,0.00,0.00,6
Solomon Hill,NOP,SF,8th,5.7,32.2,27.3,29.87,17.06,51
Langston Galloway,NOP,PG,11th,0,25,20.5,9.90,6.60,43
Buddy Hield,NOP,SG,14th,0,28.5,19.8,15.20,11.42,42
Ishmael Smith,DET,PG,28th,2,33,23.4,18.70,15.32,54
Aron Baynes,DET,C,13th,0.1,20.9,14.6,12.80,9.02,40
Stanley Johnson,DET,SF,19th,0.8,25.2,15.8,17.60,11.26,32
Ramon Sessions,CHA,PG,19th,2.5,22.1,15.9,15.40,10.89,55
Deyonta Davis,MEM,PF,12th,0,12.4,8.4,0.00,0.00,6
Terry Rozier,BOS,PG,24th,0,22.8,17.3,12.74,8.57,46
Jaylen Brown,BOS,SG,11th,0.2,27.5,13.7,15.00,11.91,21
Vince Carter,MEM,SG,28th,6.9,30.9,23.6,23.00,17.18,60
Brandan Wright,MEM,C,12th,5.2,5.2,5.0,5.50,5.16,0
Chandler Parsons,MEM,SF,22nd,6.5,26.3,17.8,20.16,14.96,54
James Ennis,MEM,SF,22nd,3.9,29,25.3,24.15,14.63,55
Troy Daniels,MEM,SG,28th,0,27.6,18.3,6.00,5.09,15
Andrew Harrison,MEM,PG,27th,0,23.5,23.0,8.08,5.87,43
Tyler Zeller,BOS,PF,20th,0,28.5,11.9,14.14,10.75,16
Cory Joseph,TOR,PG,22nd,8.7,36.6,22.4,28.35,20.67,53
Terrence Ross,TOR,SG,15th,3.6,30.8,22.0,21.20,15.26,56
Lucas Nogueira,TOR,C,27th,0.4,29,20.5,16.38,12.65,52
Jakob Poeltl,TOR,C,27th,0,10.3,9.6,0.00,0.00,22
Pascal Siakam,TOR,PF,7th,0,18,16.4,8.80,5.68,45
Gerald Green,BOS,SF,1st,0.7,24,10.6,12.36,10.67,30
Amir Johnson,BOS,PF,2nd,5,36,19.4,23.10,18.32,46
Jonas Jerebko,BOS,PF,2nd,4.3,25.3,16.8,20.70,13.31,47
Anthony Morrow,OKC,SG,13th,0,20.4,15.7,16.38,7.62,28
Andre Roberson,OKC,SF,13th,3.9,30.9,30.0,26.60,15.45,56
Joffrey Lauvergne,OKC,PF,11th,3.7,30.5,13.3,21.80,15.17,31
Josh Huestis,OKC,SF,20th,0,0,,0.00,0.00,0
Jerami Grant,OKC,SF,20th,6.9,24.2,21.0,25.75,14.34,61
Semaj Christon,OKC,PG,9th,0,9.7,14.7,0.00,0.00,45
Cameron Payne,OKC,PG,9th,4.4,21.5,16.0,16.92,11.69,56
Domantas Sabonis,OKC,PF,9th,5.7,28.6,21.2,26.73,15.50,52
Paul Zipser,CHI,SG,26th,3.5,26.5,13.5,26.19,13.38,10
Darrell Arthur,DEN,C,19th,1.6,30.5,15.0,16.74,13.94,34
Jamal Murray,DEN,PG,12th,3.4,37.1,19.1,22.68,17.80,35
Juan Hernangomez,DEN,SF,7th,0,19,10.9,5.70,4.22,14
Malik Beasley,DEN,PG,15th,0,9.7,5.0,0.00,0.00,0
Michael Carter-Williams,CHI,PG,7th,0,13.4,21.3,0.00,0.00,62
Isaiah Canaan,CHI,PG,7th,0,14.4,18.0,0.00,0.00,30
Jerian Grant,CHI,PG,7th,0,28.3,14.6,16.38,12.09,22
Bobby Portis,CHI,PF,27th,0,13,11.7,0.00,0.00,31
Cristiano Da Silva Felicio,CHI,C,27th,3.1,27.7,14.7,16.32,13.63,42
Marco Belinelli,CHA,SG,22nd,6.7,32.4,24.0,23.00,17.69,59
Justin Hamilton,BKN,C,22nd,1.9,29.2,19.4,14.28,13.59,50
Thon Maker,MIL,PF,14th,3.3,16,5.0,9.60,8.76,30
Tony Snell,MIL,SF,2nd,3.6,26.2,28.5,29.68,13.30,59
Cole Aldrich,MIN,C,1st,0,20.2,9.5,8.40,7.06,21
Mirza Teletovic,MIL,PF,3rd,0,18.2,16.5,5.52,2.94,36
John Henson,MIL,C,14th,0,21.8,19.3,6.18,4.68,50
Nemanja Bjelica,MIN,PF,30th,0,25.3,16.6,14.40,8.25,31
Michael Beasley,MIL,SF,2nd,0,33.6,15.8,15.80,14.06,37
Joe Johnson,UTA,SF,29th,5.2,33.9,21.6,24.57,17.47,44
Trey Lyles,UTA,PF,4th,7.1,32.4,18.8,21.42,17.97,53
Joe Ingles,UTA,SG,29th,0,31.8,20.4,15.80,13.08,37
Dante Exum,UTA,SG,5th,0,12.1,18.5,0.00,0.00,44
Jeff Withey,UTA,C,18th,0,10.1,8.7,0.00,0.00,36
Rodney McGruder,MIA,SG,25th,3.9,25.9,25.3,23.40,13.36,54
Alec Burks,UTA,PG,9th,0,27.9,11.2,13.20,11.67,18
Okaro White,MIA,PF,23rd,0,27.6,16.6,14.50,10.11,13
Boris Diaw,UTA,C,4th,3.5,29.7,18.2,19.00,14.73,28
Jason Terry,MIL,SG,1st,0.9,18.6,16.4,15.70,8.46,39
Yogi Ferrell,DAL,PG,8th,11.3,47.5,18.2,36.72,26.84,20
Richaun Holmes,PHI,PF,1st,0,16.5,15.7,0.00,0.00,46
James Jones,CLE,SG,3rd,0,19.4,7.9,13.65,8.30,0
Nik Stauskas,PHI,SG,5th,11.2,34.1,25.8,36.05,21.05,59
Kyle Korver,CLE,SG,3rd,3.7,32.5,26.5,24.18,16.06,52
Channing Frye,CLE,PF,17th,11.2,38,18.1,24.61,22.72,52
Iman Shumpert,CLE,SG,3rd,7.2,30.7,24.7,26.39,17.29,59
Gerald Henderson,PHI,SG,5th,6.8,32.7,23.5,23.69,17.86,55
DeAndre Liggins,CLE,SG,3rd,0,16.1,15.3,7.90,4.50,31
Sergio Rodriguez,PHI,PG,4th,0,33,23.6,15.36,13.19,50
Jordan McRae,CLE,SG,3rd,0,21.1,11.7,9.18,6.53,13
Timothe Luwawu-Cabarrot,PHI,SG,5th,10.3,24.7,11.4,28.62,16.46,40
Chasson Randle,PHI,PG,5th,0,12.9,6.8,0.00,0.00,0
Dorian Finney-Smith,DAL,SF,9th,0,22.7,22.0,13.00,7.37,34
Salah Mejri,DAL,C,29th,0,20.4,12.7,6.93,5.20,22
Justin Anderson,DAL,SF,9th,0,29,14.8,9.20,11.76,36
Dwight Powell,DAL,PF,9th,10.6,37.7,18.9,21.39,22.20,54
Shabazz Muhammad,MIN,SG,17th,9.4,35.3,18.6,24.70,20.53,44
Adreian Payne,MIN,PF,30th,0,12.5,7.5,0.00,0.00,21
Kris Dunn,MIN,PG,21st,0,27.7,16.6,15.40,11.23,32
Devin Harris,DAL,SG,8th,5.4,29.8,15.5,19.00,15.85,38
Richard Jefferson,CLE,SF,3rd,5.1,25,19.3,26.78,13.63,43
Kay Felder,CLE,PG,14th,0,23.5,10.1,10.12,8.97,20
Joe Harris,BKN,SF,21st,0,22.3,22.1,11.83,7.89,52
Jeff Green,ORL,SF,1st,5,32,23.2,24.10,16.56,51
C.J. Watson,ORL,PG,23rd,0,24.1,15.5,17.51,10.26,24
D.J. Augustin,ORL,PG,23rd,3.6,26.3,20.0,17.50,13.32,59
Bismack Biyombo,ORL,C,29th,0.8,30.7,23.6,16.60,13.60,54
Damjan Rudez,ORL,SG,1st,0,15.8,7.7,7.36,4.73,0
Mike Dunleavy,ATL,SF,12th,1,23.9,15.8,15.60,10.80,35
Kris Humphries,ATL,PF,8th,0,25.9,11.4,11.60,8.70,18
Spencer Dinwiddie,BKN,PG,6th,3.3,31.1,20.4,21.60,15.18,45
Rondae Hollis-Jefferson,BKN,PF,21st,6.3,34.9,21.0,20.00,18.56,55
Caris LeVert,BKN,SF,21st,9.5,39.3,19.0,27.82,22.26,43
Isaiah Whitehead,BKN,PG,6th,10,33.3,22.0,25.44,19.97,57
Al Jefferson,IND,C,25th,7.8,33,14.3,13.70,18.60,54
Monta Ellis,IND,SG,16th,0,30.8,26.7,19.80,11.64,44
Rodney Stuckey,IND,PG,17th,0.5,33,19.8,18.10,14.43,38
Aaron Brooks,IND,PG,17th,2.1,26.3,14.0,15.10,12.47,35
Kevin Seraphin,IND,PF,14th,0,22.7,10.6,9.50,7.98,24
Glenn Robinson III,IND,SG,25th,0,25.2,21.9,13.16,8.33,35
Malcolm Delaney,ATL,PG,29th,3.7,25.5,17.2,17.20,13.04,50
Wesley Johnson,LAC,SF,21st,4.7,27,13.5,17.40,14.27,39
Luc Mbah a Moute,LAC,SF,23rd,1.8,24.6,22.8,21.00,11.55,50
Marreese Speights,LAC,PF,21st,1.9,31,16.1,12.00,14.36,56
Alan Anderson,LAC,SG,15th,0,9.1,10.9,0.00,0.00,17
Brandon Bass,LAC,C,23rd,2.7,24.9,11.9,14.10,12.22,35
Luke Babbitt,MIA,PF,23rd,0,22.8,15.2,14.04,9.43,26
Taurean Prince,ATL,SF,12th,0,17.8,10.1,7.60,5.05,16
Tyler Ulis,PHX,PG,20th,0,17.2,9.0,8.56,4.26,0
Marquese Chriss,PHX,PF,18th,4,30.3,17.6,18.90,15.27,46
Dragan Bender,PHX,PF,18th,0,21.8,12.0,9.80,6.56,0
Mike Scott,ATL,PF,8th,0,12.6,10.3,0.00,0.00,17
Alex Len,PHX,C,8th,0,29.1,19.7,14.70,11.89,53
Brandon Knight,PHX,PG,20th,3,34.1,21.3,21.80,16.35,51
Mike Muscala,ATL,PF,19th,5,27.8,20.4,18.90,14.78,60
Lamar Patterson,ATL,SG,4th,0,0,,0.00,0.00,0
Leandro Barbosa,PHX,SG,6th,0,20.9,12.3,7.21,6.00,25
