E. Ilyasova,PF,Hawks,false,32,5,10,2,4,2,2,1,2,3,0,1,2,3,10,14,false
T. Prince,SF,Hawks,false,35,2,8,1,3,4,4,1,3,0,2,0,4,2,0,9,false
D. Howard,C,Hawks,false,36,8,17,0,0,6,7,8,12,4,0,1,1,2,10,22,false
D. Schroder,PG,Hawks,false,38,6,16,0,0,2,2,1,2,5,1,0,9,4,10,14,false
T. Hardaway Jr.,SG,Hawks,false,37,7,14,2,6,3,4,1,2,1,0,0,1,1,3,19,false
K. Humphries,PF,Hawks,false,11,0,3,0,0,2,2,1,3,0,0,0,0,0,-2,2,true
M. Muscala,PF,Hawks,false,15,0,0,0,0,0,0,0,4,1,2,0,0,1,-3,0,true
D. Bembry,SF,Hawks,false,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,true
K. Bazemore,SF,Hawks,false,20,6,10,4,5,3,5,1,3,4,2,1,0,2,9,19,true
J. Calderon,PG,Hawks,false,10,0,2,0,0,0,0,1,1,1,0,0,0,0,-3,0,true
R. Holmes,PF,76ers,true,32,11,16,1,3,2,2,5,3,1,1,1,1,3,-8,25,false
D. Saric,PF,76ers,true,39,5,18,2,8,3,4,1,6,4,0,1,2,0,-7,15,false
T.J. McConnell,PG,76ers,true,37,5,9,1,3,2,2,1,2,8,2,0,5,2,-14,13,false
J. Anderson,SG,76ers,true,25,4,9,1,4,1,1,1,1,3,0,0,1,2,1,10,false
T. Luwawu-Cabarrot,SG,76ers,true,32,2,10,1,7,0,0,3,7,4,0,1,0,5,-6,5,false
S. Long,PF,76ers,true,16,4,5,2,2,0,0,0,1,1,0,0,0,1,1,10,true
N. Stauskas,SG,76ers,true,36,3,10,2,6,1,2,1,4,7,3,0,2,2,1,9,true
G. Henderson,SG,76ers,true,22,2,10,1,6,0,0,1,3,2,1,0,3,4,-3,5,true
T. Gibson,PF,Thunder,false,24,1,5,0,0,0,0,0,4,0,2,0,0,0,-3,2,false
A. Roberson,SF,Thunder,false,35,3,7,0,2,0,0,3,6,3,1,2,0,5,3,6,false
S. Adams,C,Thunder,false,29,3,5,0,0,1,5,3,6,0,0,2,1,1,-2,7,false
R. Westbrook,PG,Thunder,false,42,21,40,6,15,9,11,3,10,11,3,0,7,3,8,57,false
V. Oladipo,SG,Thunder,false,44,5,17,1,6,2,2,0,5,1,1,1,1,4,14,13,false
D. Sabonis,PF,Thunder,false,11,1,3,1,1,1,2,0,2,0,0,0,0,1,-6,4,true
J. Grant,SF,Thunder,false,19,0,3,0,2,0,2,1,2,2,0,2,0,1,30,0,true
D. McDermott,SF,Thunder,false,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,true
E. Kanter,C,Thunder,false,20,6,11,0,0,5,6,0,10,0,0,0,2,1,-2,17,true
S. Christon,PG,Thunder,false,12,1,2,0,1,0,0,0,1,0,1,0,0,1,-12,2,true
N. Cole,PG,Thunder,false,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,true
A. Abrines,SG,Thunder,false,22,2,8,2,6,0,0,1,0,1,2,0,0,2,11,6,true
A. Gordon,PF,Magic,true,41,5,11,1,5,2,2,1,4,1,4,1,0,2,-13,13,false
T. Ross,SF,Magic,true,45,9,17,5,11,0,0,0,1,2,1,1,3,2,-4,23,false
N. Vucevic,C,Magic,true,33,3,14,0,0,5,8,2,14,1,1,2,0,3,-5,11,false
E. Payton,PG,Magic,true,38,4,12,0,0,3,8,2,4,8,0,1,3,4,-10,11,false
E. Fournier,SG,Magic,true,41,9,22,3,8,3,3,1,5,5,1,0,5,3,-13,24,false
B. Biyombo,C,Magic,true,20,5,7,0,0,2,2,4,7,2,0,2,0,4,-3,12,true
D.J. Augustin,PG,Magic,true,15,2,5,0,2,4,4,0,2,2,1,0,3,1,3,8,true
M. Hezonja,SG,Magic,true,18,2,5,0,2,0,0,1,4,2,0,1,0,0,-1,4,true
J. Meeks,SG,Magic,true,14,0,4,0,2,0,0,0,1,1,1,0,0,3,6,0,true
T. Maker,PF,Bucks,false,13,2,2,0,0,0,0,1,1,0,0,2,1,1,5,4,false
