Isaiah Thomas,BOS,PG,35.91,5.76,3.47,3.05,6.21,0.97,0.12,2.72,29.04
Jimmy Butler,CHI,SF,36.25,5.79,0.90,6.14,5.47,1.52,0.37,2.64,22.47
Paul George,IND,SF,38.26,5.17,2.74,7.55,4.03,1.86,0.36,3.53,21.00
John Wall,WAS,PG,33.36,6.16,1.01,4.79,8.87,1.78,0.57,4.53,19.49
Bradley Beal,WAS,SG,29.43,3.84,2.71,2.94,2.89,0.87,0.18,2.25,18.37
Al Horford,BOS,C,33.02,5.41,1.07,6.69,4.25,0.97,1.28,1.55,15.73
CJ Miles,IND,SG,27.95,1.58,3.48,4.03,0.85,0.84,0.46,1.06,14.47
Jeff Teague,IND,PG,37.30,4.10,1.28,4.62,9.65,1.58,0.43,3.70,14.32
Jae Crowder,BOS,SF,35.27,2.61,2.28,5.72,2.15,1.44,0.41,1.02,14.12
Robin Lopez,CHI,C,27.89,5.60,0.00,7.41,1.06,0.18,1.30,1.58,12.70
Markieff Morris,WAS,PF,30.87,3.73,0.80,7.18,1.89,1.24,0.55,2.52,12.44
Taj Gibson,CHI,PF,27.62,5.12,0.01,7.04,1.14,0.52,0.90,1.58,12.35
Myles Turner,IND,C,26.62,4.72,0.20,6.20,1.04,0.71,1.42,1.42,11.79
Marcin Gortat,WAS,C,30.96,4.98,0.00,10.43,1.31,0.53,0.98,1.64,11.71
Kelly Olynyk,BOS,PF,23.00,3.21,1.11,4.67,2.06,0.65,0.38,1.29,11.44
Otto Porter Jr.,WAS,SF,31.27,1.85,2.05,6.57,1.52,1.12,0.51,0.81,10.94
Doug McDermott,CHI,SF,21.45,2.20,1.38,2.71,0.93,0.17,0.08,0.82,9.85
Nikola Mirotic,CHI,PF,20.07,1.20,1.79,4.52,1.05,0.50,0.67,1.31,9.04
Michael Carter-Williams,CHI,PG,22.12,3.29,0.13,4.24,3.38,0.72,0.52,2.37,8.79
Jason Smith,WAS,C,15.67,3.60,0.05,3.66,0.54,0.42,0.82,0.91,8.22
Marcus Smart,BOS,PG,26.24,1.58,1.02,3.54,3.81,1.44,0.29,1.63,7.98
Monta Ellis,IND,SG,26.50,2.51,0.56,3.06,3.61,1.13,0.30,2.15,7.70
Amir Johnson,BOS,PF,20.55,3.07,0.11,5.32,1.80,0.62,0.68,1.07,7.42
Jerian Grant,CHI,PG,20.13,1.59,0.80,2.27,2.53,0.73,0.16,1.60,7.18
Ian Mahinmi,WAS,PF,22.28,2.77,0.00,5.33,1.16,0.68,0.67,1.47,7.14
Rodney Stuckey,IND,PG,20.35,2.20,0.27,2.68,2.48,0.59,0.08,1.56,6.70
Aaron Brooks,IND,PG,17.09,1.64,0.93,1.48,2.80,0.60,0.16,1.53,6.55
Trey Burke,WAS,PG,12.09,1.67,0.77,1.01,1.74,0.27,0.09,1.02,6.49
Bobby Portis,CHI,PF,13.80,2.42,0.18,4.01,0.63,0.18,0.21,0.78,6.28
Cristiano Felicio,CHI,C,17.59,2.37,0.00,5.63,1.01,0.35,0.39,0.78,6.27
Gerald Green,BOS,SG,13.44,1.49,0.85,1.66,0.65,0.39,0.16,0.44,6.22
Denzel Valentine,CHI,PG,16.55,0.60,1.51,2.83,1.30,0.56,0.12,1.31,6.01
Al Jefferson,IND,C,9.04,2.57,0.00,2.48,0.57,0.21,0.23,0.32,5.95
Tyler Zeller,BOS,C,10.80,2.35,0.00,2.43,0.60,0.15,0.34,0.56,5.92
Kelly Oubre Jr.,WAS,SF,20.56,0.94,0.89,3.92,0.67,0.83,0.23,0.95,5.54
Rajon Rondo,CHI,PG,20.33,1.89,0.32,3.70,5.99,0.72,0.09,2.62,5.24
Terry Rozier,BOS,PG,18.03,1.36,0.59,3.32,2.05,0.60,0.13,0.78,5.17
Kevin Seraphin,IND,C,10.09,2.16,0.00,2.47,0.71,0.12,0.46,0.68,4.65
Glenn Robinson III,IND,SG,22.24,1.08,0.61,4.01,1.02,0.64,0.32,0.83,4.58
Jonas Jerebko,BOS,PF,17.52,1.05,0.55,3.87,0.94,0.40,0.35,0.77,4.28
Andrew Nicholson,WAS,PF,7.86,1.15,0.36,1.81,0.28,0.14,0.21,0.48,4.03
Joe Young,IND,PG,8.69,1.09,0.25,1.05,1.32,0.26,0.00,0.66,3.32
James Young,BOS,SG,10.04,0.53,0.48,1.42,0.45,0.40,0.06,0.25,2.79
Tomas Satoransky,WAS,SG,9.79,0.62,0.10,1.22,1.37,0.34,0.13,0.74,2.28
