Russell Westbrook ,56.0
LeBron James ,49.1
DeMarcus Cousins ,48.1
Anthony Davis ,47.9
Giannis Antetokounmpo ,45.6
John Wall ,43.9
Isaiah Thomas ,42.3
Kawhi Leonard ,42.1
Blake Griffin ,41.9
Chris Paul ,40.7
DeMar DeRozan ,39.5
Carmelo Anthony ,39.0
Kyrie Irving ,38.9
Eric Bledsoe ,37.9
Marc Gasol ,37.4
Hassan Whiteside ,37.1
Paul Millsap ,35.0
Gordon Hayward ,34.9
Mike Conley ,34.8
Rudy Gobert ,34.5
Al Horford ,34.2
Bradley Beal ,33.5
Goran Dragic ,33.4
D'Angelo Russell ,33.2
Jrue Holiday ,33.2
LaMarcus Aldridge ,33.1
DeAndre Jordan ,32.9
Alan Williams ,32.9
Brook Lopez ,32.8
Kristaps Porzingis ,32.7
Nikola Vucevic ,32.1
Dwight Howard ,32.0
Serge Ibaka ,31.5
Devin Booker ,31.1
George Hill ,30.3
Dennis Schroder ,30.0
Pau Gasol ,29.7
Julius Randle ,29.3
Enes Kanter ,29.0
Zach Randolph ,28.9
Derrick Rose ,28.8
Harrison Barnes ,28.3
Marcin Gortat ,28.2
Elfrid Payton ,28.0
Evan Fournier ,28.0
Tyler Johnson ,28.0
Dion Waiters ,28.0
Dario Saric ,27.9
Markieff Morris ,27.6
Richaun Holmes ,27.4
Khris Middleton ,27.2
Greg Monroe ,26.6
James Johnson ,26.4
Otto Porter ,26.4
Seth Curry ,26.3
Dirk Nowitzki ,26.3
Robert Covington ,26.1
Steven Adams ,26.1
T.J. McConnell ,26.0
Tristan Thompson ,25.8
Jae Crowder ,25.8
Trevor Booker ,25.5
Terrence Ross ,25.4
Marcus Smart ,25.0
Jordan Clarkson ,24.7
Derrick Favors ,24.4
Jeremy Lin ,24.0
Taj Gibson ,23.9
Cory Joseph ,23.7
Kyle O'Quinn ,23.5
Yogi Ferrell ,23.5
Ersan Ilyasova ,23.0
Malcolm Brogdon ,22.8
T.J. Warren ,22.6
Kent Bazemore ,22.5
Courtney Lee ,22.3
J.J. Redick ,22.3
Avery Bradley ,22.0
Alec Burks ,21.8
Austin Rivers ,21.7
Brandon Ingram ,21.6
Tony Allen ,21.5
JaMychal Green ,21.4
Tony Parker ,21.3
Derrick Williams ,21.1
Nick Young ,21.0
Dewayne Dedmon ,20.5
Nerlens Noel ,20.4
Jonas Valanciunas ,20.4
DeMarre Carroll ,20.2
Hollis Thompson ,20.2
Josh Richardson ,20.1
Sean Kilpatrick ,19.9
Jahlil Okafor ,19.8
Rondae Hollis-Jefferson ,19.6
Joe Ingles ,19.5
Bojan Bogdanovic ,19.5
Aaron Gordon ,19.5
Doug McDermott ,19.4
Nik Stauskas ,19.2
Kelly Olynyk ,18.4
Patrick Mills ,18.2
Deron Williams ,18.2
Tim Hardaway Jr. ,18.0
Kyle Korver ,18.0
Andre Roberson ,17.9
Thabo Sefolosha ,17.9
Danny Green ,17.8
Lance Thomas ,17.6
E'Twaun Moore ,17.6
Larry Nance Jr. ,17.5
Matthew Dellavedova ,17.5
Wayne Ellington ,17.3
David Lee ,17.2
Jaylen Brown ,16.9
Marquese Chriss ,16.9
P.J. Tucker ,16.9
Amir Johnson ,16.7
Alex Len ,16.7
Vince Carter ,16.6
Joe Johnson ,16.5
Timothe Luwawu ,16.4
John Henson ,16.2
Spencer Dinwiddie ,16.0
Jeff Green ,16.0
Marreese Speights ,15.8
Solomon Hill ,15.6
Justin Hamilton ,15.4
Tony Snell ,15.1
Isaiah Whitehead ,15.1
Channing Frye ,15.0
Manu Ginobili ,14.8
Justin Holiday ,14.7
Sergio Rodriguez ,14.6
Bismack Biyombo ,14.5
Iman Shumpert ,14.1
Alex Abrines ,14.0
Patrick Patterson ,14.0
Jerami Grant ,14.0
Rodney McGruder ,13.8
Chandler Parsons ,13.8
D.J. Augustin ,13.8
Tim Frazier ,13.7
Caris LeVert ,13.7
Luc Mbah a Moute ,13.2
Terry Rozier ,13.2
Dante Cunningham ,13.0
Tarik Black ,12.9
Kelly Oubre ,12.8
Jamal Crawford ,12.4
Jonas Jerebko ,12.4
James Ennis ,12.2
Dorian Finney-Smith ,12.2
Jonathon Simmons ,12.1
Raymond Felton ,12.1
Norman Powell ,12.0
Devin Harris ,11.9
Toney Douglas ,11.8
Malcolm Delaney ,11.6
Randy Foye ,11.5
Justin Anderson ,11.4
Troy Daniels ,11.4
Willie Reed ,11.4
Mindaugas Kuzminskas ,11.1
Brandon Jennings ,11.0
Delon Wright ,10.9
Alexis Ajinca ,10.6
Leandro Barbosa ,10.6
Donatas Motiejunas ,10.5
Ivica Zubac ,10.3
Richard Jefferson ,10.1
Ron Baker ,10.0
Norris Cole ,9.9
Jason Smith ,9.9
Jason Terry ,9.8
Dwight Powell ,9.8
Boris Diaw ,9.6
Okaro White ,9.6
Luke Babbitt ,9.3
Corey Brewer ,9.2
Thon Maker ,9.1
Jarrett Jack ,9.0
Joe Harris ,8.9
Timofey Mozgov ,8.3
Ian Mahinmi ,8.3
Andrew Harrison ,8.3
Tyler Zeller ,8.2
Brandon Bass ,8.1
Wesley Johnson ,8.0
Kyle Anderson ,7.9
Jared Dudley ,7.8
Luol Deng ,7.6
Davis Bertans ,7.3
Taurean Prince ,7.2
Domantas Sabonis ,7.1
Gerald Green ,7.1
Mike Muscala ,6.6
Mario Hezonja ,6.5
Tyler Ulis ,6.5
Jared Sullinger ,6.1
Dante Exum ,5.9
Mike Scott ,5.7
Jeff Withey ,5.4
Rashad Vaughn ,5.2
Salah Mejri ,5.2
Pascal Siakam ,5.1
DeAndre Bembry ,4.9
Mirza Teletovic ,4.9
Thomas Robinson ,4.8
Alan Anderson ,4.4
Quincy Acy ,4.3
Sheldon McClellan ,4.3
Semaj Christon ,4.0
Kris Humphries ,4.0
Derrick Jones Jr. ,3.7
Lamar Patterson ,3.6
Chasson Randle ,3.6
K.J. McDaniels ,3.6
Quinn Cook ,3.5
Fred VanVleet ,3.2
Tyler Ennis ,3.2
Trey Burke ,3.2
Dejounte Murray ,3.1
Jakob Poeltl ,3.0
Deyonta Davis ,3.0
Maurice Ndour ,2.7
Trey Lyles ,2.7
Marshall Plumlee ,2.7
Paul Pierce ,2.6
James Young ,2.6
Shelvin Mack ,2.5
Udonis Haslem ,2.5
James Jones ,2.5
Damjan Rudez ,2.4
Stephen Zimmerman Jr. ,2.4
Luis Scola ,2.3
Ben Bentil ,2.3
Ronnie Price ,2.2
Sasha Vujacic ,2.2
Daniel Ochefu ,2.1
Brandon Knight ,2.0
Kyle Singler ,2.0
Lucas Nogueira ,1.9
A.J. Hammons ,1.8
Nick Collison ,1.8
Jordan Mickey ,1.8
C.J. Wilcox ,1.6
Tomas Satoransky ,1.6
DeAndre Liggins ,1.4
Bryn Forbes ,1.4
Kay Felder ,1.1
Tyson Chandler ,1.0
Jordan McRae ,0.9
Danuel House Jr. ,0.9
Spencer Hawes ,0.6
Brice Johnson ,0.0
Michael Beasley ,0.0
Terrence Jones ,0.0
Mike Dunleavy ,0.0
