Alan Williams,29.62
Tyler Ulis,20.28
Marquese Chriss,20.92
Brandon Ingram,19.77
Jusuf Nurkic,31.62
Ian Mahinmi,16.58
Allen Crabbe,16.37
Al-Farouq Aminu,26.26
Moe Harkless,24.49
Yogi Ferrell,25.82
Larry Nance,16.07
Andre Roberson,17.64
Jordan Clarkson,22.17
Meyers Leonard,15.57
Norris Cole,15.36
Enes Kanter,28.95
Dirk Nowitzki,29.66
Doug McDermott,14.73
T.J. Warren,27.19
Alex Len,13.98
Nick Young,16.65
Bojan Bogdanovic,17.87
Seth Curry,31.44
Steven Adams,26.08
Brandon Jennings,13.56
Ivica Zubac,13.26
Taj Gibson,18.51
Jerami Grant,13.19
Nerlens Noel,20.43
Marcin Gortat,26.19
Devin Harris,12.51
Harrison Barnes,31.78
Victor Oladipo,28.64
Tarik Black,11.93
Leandro Barbosa,11.52
Bradley Beal,36.3
Dorian Finney-Smith,11.34
Wesley Matthews,24.67
Markieff Morris,32.61
Timofey Mozgov,10.98
Noah Vonleh,10.9
Julius Randle,27.7
Domantas Sabonis,10.59
Jared Dudley,10.6
Eric Bledsoe,39.07
Kelly Oubre,10.51
C.J. McCollum,34.65
Devin Booker,28.39
Otto Porter,27.17
Damian Lillard,43.39
Salah Mejri,9.78
Russell Westbrook,61.91
D'Angelo Russell,28.05
John Wall,46.83
Derrick Jones,9.17
Quinn Cook,8.78
Alex Abrines,8.42
Corey Brewer,8.31
Shabazz Napier,7.84
Tyler Ennis,7.27
Dwight Powell,6.54
Tomas Satoransky,5.65
David Nwaba,4.53
Jason Smith,4.28
Thomas Robinson,3.82
Pat Connaughton,3.31
Semaj Christon,3.08
Nicolas Brussino,2.81
Ben Bentil,1.88
Ronnie Price,1.44
