Channing Frye,21.15
Larry Nance,19.5
Jordan Clarkson,19.19
Iman Shumpert,19.1
Rajon Rondo,20.84
Tarik Black,18.86
Tristan Thompson,25.39
Ivica Zubac,18.12
Bobby Portis,18.02
Lucas Nogueira,19.68
Ben McLemore,17.6
DeMarre Carroll,21.17
Michael Carter-Williams,22.73
Arron Afflalo,17.17
Cristiano Da Silva Felicio,17.08
Nick Young,20.34
Darren Collison,28.92
Robin Lopez,22.13
Shabazz Muhammad,16.86
Doug McDermott,16.86
Cory Joseph,16.69
Anthony Tolliver,16.67
Brandon Rush,16.39
Ty Lawson,16.25
Matt Barnes,26.01
Nemanja Bjelica,15.96
Jonas Valanciunas,28.68
Brandon Ingram,17.36
Kosta Koufos,15.67
Denzel Valentine,15.45
Kyle Korver,16.85
Derrick Williams,15.14
Luol Deng,15.14
Taj Gibson,23.79
Jerian Grant,14.56
Ricky Rubio,34.88
Willie Cauley-Stein,15.41
Gorgui Dieng,25.83
Norman Powell,17.01
Louis Williams,25.56
Jakob Poeltl,12.14
Richard Jefferson,11.49
Julius Randle,27.01
D'Angelo Russell,27.46
Kyrie Irving,41.82
Isaiah Canaan,10.38
Andrew Wiggins,33.22
Kyle Lowry,41.39
DeMarcus Cousins,56.1
Karl-Anthony Towns,45.76
Kris Dunn,9.58
Jimmy Butler,42.3
LeBron James,48.68
DeMar DeRozan,37.3
Lance Stephenson,12.31
Malachi Richardson,8.47
Pascal Siakam,8.13
DeAndre Liggins,7.74
Tyus Jones,7.58
Kay Felder,4.22
Jordan McRae,3.43
Timofey Mozgov,2.38
James Jones,2.09
