E. Ilyasova,PF,Hawks,false,28,5,11,3,9,0,0,1,5,1,0,0,2,1,6,13,false
T. Sefolosha,SF,Hawks,false,28,4,7,3,5,0,2,2,6,4,0,1,0,3,-7,11,false
D. Howard,C,Hawks,false,33,6,9,0,0,1,2,3,7,3,1,1,2,4,-21,13,false
D. Schroder,PG,Hawks,false,31,8,17,3,7,1,1,2,1,6,0,2,3,2,-12,20,false
T. Hardaway Jr.,SG,Hawks,false,33,5,11,1,5,0,0,0,1,3,0,0,2,1,-12,11,false
R. Kelly,PF,Hawks,false,11,0,3,0,1,0,0,0,1,0,0,0,1,0,-17,0,true
M. Muscala,PF,Hawks,false,6,2,3,1,2,0,0,1,0,2,0,1,0,0,8,5,true
K. Humphries,PF,Hawks,false,9,1,2,0,1,0,0,0,6,1,0,0,0,0,2,2,true
D. Bembry,SF,Hawks,false,10,1,3,0,2,0,0,1,1,3,1,1,0,0,7,2,true
T. Prince,SF,Hawks,false,30,4,13,1,3,2,4,1,3,1,0,0,1,3,-13,11,true
M. Delaney,PG,Hawks,false,16,0,3,0,1,0,1,0,2,1,1,0,4,3,-24,0,true
J. Calderon,PG,Hawks,false,6,1,2,0,1,0,0,1,0,1,0,0,0,0,8,2,true
M. Williams,PF,Hornets,true,36,5,10,0,4,3,3,1,7,3,1,1,0,4,19,13,false
M. Kidd-Gilchrist,SF,Hornets,true,21,4,8,0,0,1,2,1,1,3,3,0,0,0,-8,9,false
C. Zeller,C,Hornets,true,22,4,6,0,0,0,2,2,3,0,0,0,0,5,-7,8,false
K. Walker,PG,Hornets,true,29,6,16,4,8,0,0,0,4,4,1,0,0,0,-2,16,false
N. Batum,SG,Hornets,true,31,5,8,1,2,5,7,0,1,6,1,0,1,0,-1,16,false
C. Wood,PF,Hornets,true,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,0,true
F. Kaminsky,C,Hornets,true,36,5,11,3,6,1,1,0,3,5,1,2,2,2,22,14,true
B. Weber,PG,Hornets,true,19,4,5,0,0,0,1,0,4,1,3,0,1,0,17,8,true
B. Roberts,PG,Hornets,true,2,0,1,0,1,0,0,0,0,1,0,0,1,0,-4,0,true
M. Belinelli,SG,Hornets,true,21,1,5,1,4,3,4,1,2,2,1,0,1,1,31,6,true
T. Graham,SG,Hornets,true,2,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,3,true
J. Lamb,SG,Hornets,true,17,5,9,2,4,0,0,0,3,3,1,1,1,1,16,12,true
R. Holmes,PF,76ers,false,42,11,19,1,4,1,1,5,9,4,1,1,1,6,-4,24,false
D. Saric,PF,76ers,false,26,6,14,2,5,4,4,0,5,0,1,1,1,6,-8,18,false
R. Covington,SF,76ers,false,45,9,22,3,9,3,3,5,8,0,4,2,2,5,1,24,false
T.J. McConnell,PG,76ers,false,34,6,15,0,2,4,4,0,1,11,3,0,3,0,-3,16,false
T. Luwawu-Cabarrot,SG,76ers,false,23,0,4,0,2,2,2,0,3,2,0,0,1,6,5,2,false
S. Long,PF,76ers,false,11,1,1,0,0,2,2,1,1,2,2,2,1,4,1,4,true
S. Rodriguez,PG,76ers,false,19,0,8,0,1,0,0,1,2,4,0,0,0,1,0,0,true
J. Anderson,SG,76ers,false,27,0,2,0,2,1,2,0,7,1,2,0,2,4,-8,1,true
N. Stauskas,SG,76ers,false,39,6,17,3,9,5,6,1,4,2,2,0,5,2,1,20,true
A. Gordon,PF,Magic,true,32,4,7,0,0,9,11,0,3,4,0,1,2,6,3,17,false
T. Ross,SF,Magic,true,35,4,15,2,9,5,5,0,5,2,1,1,4,1,0,15,false
N. Vucevic,C,Magic,true,36,10,23,0,1,6,6,5,8,2,1,0,0,2,0,26,false
E. Payton,PG,Magic,true,31,5,9,0,0,0,0,5,8,4,3,1,4,5,14,10,false
E. Fournier,SG,Magic,true,37,6,12,1,5,6,10,1,3,3,2,0,4,2,6,19,false
J. Green,SF,Magic,true,16,1,3,0,0,2,2,0,0,2,1,0,0,0,-3,4,true
B. Biyombo,C,Magic,true,17,3,5,0,0,1,1,2,4,0,0,1,0,3,3,7,true
C.J. Watson,PG,Magic,true,4,0,1,0,1,0,0,0,2,0,0,0,0,0,-4,0,true
D.J. Augustin,PG,Magic,true,18,1,5,1,1,2,2,1,2,1,1,0,2,0,-7,5,true
M. Hezonja,SG,Magic,true,19,0,4,0,3,0,0,0,2,1,1,0,1,2,-5,0,true
J. Meeks,SG,Magic,true,20,1,9,0,3,7,9,0,4,0,0,0,1,1,8,9,true
G. Hayward,SF,Jazz,false,37,16,24,3,6,3,4,0,3,2,2,1,3,2,-10,38,false
J. Johnson,SF,Jazz,false,31,1,7,0,4,0,0,0,4,2,1,0,0,1,3,2,false
R. Gobert,C,Jazz,false,37,7,12,0,0,2,6,5,9,3,0,8,1,3,-7,16,false
G. Hill,PG,Jazz,false,38,7,17,0,7,2,2,2,4,6,0,0,2,1,-1,16,false
R. Hood,SG,Jazz,false,16,4,10,2,5,1,1,0,2,0,0,0,1,5,-5,11,false
T. Lyles,PF,Jazz,false,4,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,true
J. Ingles,SF,Jazz,false,27,1,3,1,3,1,2,1,6,5,0,1,0,1,-2,4,true
B. Diaw,C,Jazz,false,14,1,3,0,1,0,0,2,2,2,0,0,0,0,-12,2,true
J. Withey,C,Jazz,false,11,1,2,0,0,0,0,1,2,0,0,0,1,0,2,2,true
D. Exum,PG,Jazz,false,6,0,2,0,0,0,0,0,1,0,0,0,2,1,-4,0,true
R. Neto,PG,Jazz,false,6,0,2,0,0,0,0,0,0,0,2,1,0,3,-7,0,true
A. Burks,SG,Jazz,false,16,2,4,0,0,5,5,1,3,0,0,0,0,0,6,9,true
T. Young,PF,Pacers,true,32,4,8,0,0,0,0,4,4,3,1,0,2,3,3,8,false
C. Miles,SF,Pacers,true,23,4,6,3,3,4,4,1,1,0,3,0,0,2,-4,15,false
P. George,SF,Pacers,true,36,6,20,2,7,5,5,0,8,5,2,2,3,4,10,19,false
M. Turner,C,Pacers,true,35,6,11,0,0,4,4,2,4,1,0,4,1,4,9,16,false
J. Teague,PG,Pacers,true,37,6,15,3,4,6,6,1,4,5,1,1,0,1,12,21,false
L. Allen,PF,Pacers,true,16,1,1,0,0,0,0,1,2,0,0,1,0,1,2,2,true
R. Christmas,PF,Pacers,true,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,true
A. Jefferson,C,Pacers,true,11,5,9,0,0,0,0,1,3,0,0,0,0,2,-2,10,true
A. Brooks,PG,Pacers,true,11,0,1,0,1,0,1,0,1,4,0,0,1,0,-5,0,true
G. Robinson III,SG,Pacers,true,12,1,4,1,2,1,1,0,3,0,0,1,0,0,-3,4,true
M. Ellis,SG,Pacers,true,25,5,11,1,3,1,2,0,2,3,2,0,0,2,13,12,true
