Norman Powell,24.6,TOR,SF,@ MIL,39.70,24,196.0,-115,98.5,2,17.8,98.46,20.18,23.99,34.93,14.27,2.24
David Lee,21.23,SAS,PF,@ MEM,40.01,2,190.0,-210,97.5,0.5,18.3,97.88,16.10,21.99,27.60,14.86,2.12
Vince Carter,20.39,MEM,SG,SAS,37.09,7,190.0,180,92.5,-0.5,24.6,97.74,14.13,30.71,26.51,14.27,2.04
Thon Maker,19.82,MIL,C,TOR,47.12,10,196.0,-105,97.5,-0.5,10.3,99.06,16.97,17.92,26.16,13.48,1.98
Patty Mills,19.2,SAS,PG,@ MEM,42.83,7,190.0,-210,97.5,0.5,21.5,97.88,19.68,21.83,26.50,11.90,1.92
James Ennis,17.54,MEM,SF,SAS,33.27,2,190.0,180,92.5,-0.5,23.4,97.74,12.41,24.75,24.38,10.70,1.75
Danny Green,16.95,SAS,SG,@ MEM,36.97,6,190.0,-210,97.5,0.5,26.0,97.88,12.96,24.04,23.56,10.34,1.7
P.J. Tucker,16.57,TOR,SF,@ MIL,39.70,24,196.0,-115,98.5,2,27.0,98.46,11.07,23.74,23.36,9.78,1.66
JaMychal Green,15.84,MEM,PF,SAS,40.84,3,190.0,180,92.5,-0.5,26.4,97.74,13.45,25.16,21.54,10.14,1.58
Tony Snell,19.09,MIL,SG,TOR,35.38,3,196.0,-105,97.5,-0.5,28.8,99.06,11.39,31.09,29.02,9.16,1.47
Matthew Dellavedova,14.36,MIL,SG,TOR,35.38,3,196.0,-105,97.5,-0.5,25.6,99.06,16.84,24.11,19.82,8.90,1.44
Tony Parker,21.24,SAS,PG,@ MEM,42.83,7,190.0,-210,97.5,0.5,24.7,97.88,20.87,26.19,29.31,13.17,1.42
DeMarre Carroll,14.06,TOR,PF,@ MIL,43.61,12,196.0,-115,98.5,2,25.2,98.46,14.65,20.50,21.65,6.47,1.41
Zach Randolph,33.32,MEM,PF,SAS,40.84,3,190.0,180,92.5,-0.5,24.4,97.74,26.79,29.32,41.65,24.99,1.39
Malcolm Brogdon,26.24,MIL,PG,TOR,42.13,4,196.0,-105,97.5,-0.5,26.3,99.06,18.45,28.05,34.64,17.84,1.38
Andrew Harrison,13.78,MEM,PG,SAS,42.83,8,190.0,180,92.5,-0.5,20.4,97.74,16.41,21.43,20.67,6.89,1.38
Manu Ginobili,13.18,SAS,SG,@ MEM,36.97,6,190.0,-210,97.5,0.5,18.0,97.88,20.19,14.42,22.67,3.69,1.32
Marc Gasol,37.53,MEM,C,SAS,42.72,2,190.0,180,92.5,-0.5,34.0,97.74,25.12,37.90,49.54,25.52,1.29
Greg Monroe,27.14,MIL,C,TOR,47.12,10,196.0,-105,97.5,-0.5,22.1,99.06,23.23,22.68,35.82,18.46,1.23
Jonas Valanciunas,21.82,TOR,C,@ MIL,47.69,15,196.0,-115,98.5,2,25.1,98.46,18.33,22.43,28.37,15.27,1.21
Mike Conley,43.13,MEM,PG,SAS,42.83,8,190.0,180,92.5,-0.5,32.9,97.74,26.10,35.88,58.66,27.60,1.2
Pau Gasol,20.25,SAS,C,@ MEM,40.41,1,190.0,-210,97.5,0.5,24.9,97.88,20.07,24.33,28.75,11.74,1.19
Serge Ibaka,30.02,TOR,C,@ MIL,47.69,15,196.0,-115,98.5,2,30.1,98.46,19.70,32.52,39.03,21.01,1.15
Khris Middleton,33.58,MIL,SF,TOR,38.49,9,196.0,-105,97.5,-0.5,31.2,99.06,21.11,34.83,43.65,23.51,1.12
LaMarcus Aldridge,31.9,SAS,PF,@ MEM,40.01,2,190.0,-210,97.5,0.5,32.1,97.88,22.49,33.63,41.47,22.33,1.1
Cory Joseph,10.43,TOR,PG,@ MIL,42.12,3,196.0,-115,98.5,2,24.1,98.46,18.55,17.76,16.48,4.38,1.04
Kyle Lowry,37.6,TOR,PG,@ MIL,42.12,3,196.0,-115,98.5,2,36.9,98.46,24.58,38.16,50.76,24.44,1.04
DeMar DeRozan,39.99,TOR,SG,@ MIL,38.28,14,196.0,-115,98.5,2,34.9,98.46,32.28,39.40,53.59,26.39,1.03
Giannis Antetokounmpo,50.75,MIL,PF,TOR,42.53,7,196.0,-105,97.5,-0.5,35.3,99.06,27.09,39.94,64.45,37.05,0.98
Kawhi Leonard,43.06,SAS,SF,@ MEM,38.17,6,190.0,-210,97.5,0.5,33.2,97.88,29.17,35.09,55.55,30.57,0.9
Patrick Patterson,8.42,TOR,PF,@ MIL,43.61,12,196.0,-115,98.5,2,23.6,98.46,12.07,17.58,12.55,4.29,0.84
Michael Beasley,8.32,MIL,PF,TOR,42.53,7,196.0,-105,97.5,-0.5,15.8,99.06,23.50,14.65,12.40,4.24,0.83
Davis Bertans,8.15,SAS,PF,@ MEM,40.01,2,190.0,-210,97.5,0.5,11.8,97.88,15.21,10.97,10.51,5.79,0.82
Jason Terry,7.99,MIL,SG,TOR,35.38,3,196.0,-105,97.5,-0.5,17.4,99.06,9.88,13.46,12.54,3.44,0.8
Mirza Teletovic,7.72,MIL,PF,TOR,42.53,7,196.0,-105,97.5,-0.5,15.4,99.06,17.73,10.58,12.51,2.93,0.77
Wayne Selden,7.35,MEM,SG,SAS,37.09,7,190.0,180,92.5,-0.5,17.6,97.74,13.90,20.77,9.48,5.22,0.74
Delon Wright,7.08,TOR,SG,@ MIL,38.28,14,196.0,-115,98.5,2,15.0,98.46,16.54,13.70,10.62,3.54,0.71
Troy Daniels,7.03,MEM,SG,SAS,37.09,7,190.0,180,92.5,-0.5,17.1,97.74,19.94,15.10,11.60,2.46,0.7
Jonathon Simmons,6.31,SAS,SG,@ MEM,36.97,6,190.0,-210,97.5,0.5,17.3,97.88,17.62,13.54,10.29,2.33,0.63
Kyle Anderson,4.72,SAS,SF,@ MEM,38.17,6,190.0,-210,97.5,0.5,14.0,97.88,12.45,12.36,6.61,2.83,0.47
