Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3333,Jason,Terry,SG,MIL,OKC,MIL@OKC,8:00PM EDT,10,9.6, 
nba.p.4288,Spencer,Hawes,PF,MIL,OKC,MIL@OKC,8:00PM EDT,10,13.7, 
nba.p.4388,Michael,Beasley,PF,MIL,OKC,MIL@OKC,8:00PM EDT,16,16.1, 
nba.p.4722,Greg,Monroe,C,MIL,OKC,MIL@OKC,8:00PM EDT,18,24.7, 
nba.p.5020,John,Henson,C,MIL,OKC,MIL@OKC,8:00PM EDT,10,17.6,INJ
nba.p.5073,Khris,Middleton,SF,MIL,OKC,MIL@OKC,8:00PM EDT,28,27.3, 
nba.p.5095,Mirza,Teletovic,PF,MIL,OKC,MIL@OKC,8:00PM EDT,10,11.1, 
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,OKC,MIL@OKC,8:00PM EDT,51,46.3, 
nba.p.5190,Tony,Snell,SG,MIL,OKC,MIL@OKC,8:00PM EDT,10,16.1, 
nba.p.5249,Matthew,Dellavedova,SG,MIL,OKC,MIL@OKC,8:00PM EDT,10,17.4, 
nba.p.5293,Jabari,Parker,SF,MIL,OKC,MIL@OKC,8:00PM EDT,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,OKC,MIL@OKC,8:00PM EDT,10,6.9, 
nba.p.5641,Thon,Maker,C,MIL,OKC,MIL@OKC,8:00PM EDT,10,7.6, 
nba.p.5667,Malcolm,Brogdon,PG,MIL,OKC,MIL@OKC,8:00PM EDT,17,21.6,INJ
nba.p.3715,Nick,Collison,PF,OKC,MIL,MIL@OKC,8:00PM EDT,10,4.2, 
nba.p.4390,Russell,Westbrook,PG,OKC,MIL,MIL@OKC,8:00PM EDT,64,60.2, 
nba.p.4631,Taj,Gibson,PF,OKC,MIL,MIL@OKC,8:00PM EDT,14,21.5, 
nba.p.4899,Enes,Kanter,C,OKC,MIL,MIL@OKC,8:00PM EDT,17,24.4, 
nba.p.4910,Norris,Cole,PG,OKC,MIL,MIL@OKC,8:00PM EDT,10,4.6, 
nba.p.4915,Kyle,Singler,SG,OKC,MIL,MIL@OKC,8:00PM EDT,10,4, 
nba.p.5153,Victor,Oladipo,SG,OKC,MIL,MIL@OKC,8:00PM EDT,22,27.8, 
nba.p.5163,Steven,Adams,C,OKC,MIL,MIL@OKC,8:00PM EDT,15,24.6, 
nba.p.5196,Andre,Roberson,SF,OKC,MIL,MIL@OKC,8:00PM EDT,10,18.5, 
nba.p.5202,Alex,Abrines,SG,OKC,MIL,MIL@OKC,8:00PM EDT,10,9.6, 
nba.p.5322,Doug,McDermott,SF,OKC,MIL,MIL@OKC,8:00PM EDT,10,14, 
nba.p.5340,Josh,Huestis,SF,OKC,MIL,MIL@OKC,8:00PM EDT,10,15.8, 
nba.p.5350,Jerami,Grant,SF,OKC,MIL,MIL@OKC,8:00PM EDT,10,11.8, 
nba.p.5366,Semaj,Christon,PG,OKC,MIL,MIL@OKC,8:00PM EDT,10,7.8, 
nba.p.5642,Domantas,Sabonis,PF,OKC,MIL,MIL@OKC,8:00PM EDT,10,12.6, 
nba.p.3928,Marvin,Williams,PF,CHA,WAS,CHA@WAS,7:00PM EDT,24,24.5, 
nba.p.4296,Marco,Belinelli,SF,CHA,WAS,CHA@WAS,7:00PM EDT,10,17.7, 
nba.p.4333,Ramon,Sessions,PG,CHA,WAS,CHA@WAS,7:00PM EDT,10,12.3,INJ
nba.p.4487,Nicolas,Batum,SG,CHA,WAS,CHA@WAS,7:00PM EDT,25,33.1, 
nba.p.4890,Kemba,Walker,PG,CHA,WAS,CHA@WAS,7:00PM EDT,41,38.2, 
nba.p.5008,Michael,Kidd-Gilchrist,SF,CHA,WAS,CHA@WAS,7:00PM EDT,15,22.9, 
nba.p.5018,Jeremy,Lamb,SG,CHA,WAS,CHA@WAS,7:00PM EDT,10,17.6, 
nba.p.5060,Miles,Plumlee,C,CHA,WAS,CHA@WAS,7:00PM EDT,10,6.5, 
nba.p.5105,Brian,Roberts,PG,CHA,WAS,CHA@WAS,7:00PM EDT,10,6.5, 
nba.p.5155,Cody,Zeller,C,CHA,WAS,CHA@WAS,7:00PM EDT,14,23.6, 
nba.p.5347,Johnny,O'Bryant III,PF,CHA,WAS,CHA@WAS,7:00PM EDT,10,6.1,INJ
nba.p.5469,Frank,Kaminsky,PF,CHA,WAS,CHA@WAS,7:00PM EDT,22,22.7, 
