Jeremy Lamb,CHA,SG,14th,2.1,37.5,16.9,18.36,17.26,42
P.J. Tucker,PHX,SF,28th,12.6,45.4,28.3,34.56,26.65,51
Jahlil Okafor,PHI,C,15th,12.1,39.6,22.7,26.75,23.89,61
Dario Saric,PHI,SF,6th,5.7,36.6,23.6,22.20,18.91,56
C.J. Miles,IND,SG,29th,8.8,37.1,22.4,25.25,20.93,55
Lavoy Allen,IND,PF,18th,8,31,13.4,25.75,17.82,18
Marco Belinelli,CHA,SG,14th,10,35.5,24.1,27.25,20.93,60
Andre Iguodala,GSW,SF,27th,8.3,32,25.2,25.30,18.47,64
Salah Mejri,DAL,C,27th,2.1,32.2,12.9,15.90,14.98,20
Richard Jefferson,CLE,SF,20th,0,18.7,19.2,14.20,7.67,45
Juan Hernangomez,DEN,SF,14th,4.1,29.9,11.5,17.28,15.17,22
Jamal Murray,DEN,PG,28th,3.6,36.6,19.4,19.10,17.72,38
Kyle Korver,CLE,SG,27th,5,34.7,26.5,24.84,17.74,52
Jusuf Nurkic,DEN,C,1st,0,31.9,17.4,11.55,10.31,39
Darrell Arthur,DEN,C,30th,8.4,36.3,15.6,21.42,20.37,42
Mike Miller,DEN,SG,14th,0,8.1,5.2,0.00,0.00,0
Channing Frye,CLE,PF,8th,3.5,30.5,17.6,13.20,15.09,53
Mario Hezonja,ORL,SF,8th,2.4,24.1,10.1,16.20,11.70,12
Damjan Rudez,ORL,SG,13th,0,10.8,7.6,0.00,0.00,0
Justin Anderson,DAL,SF,22nd,0,27.5,14.1,9.00,10.59,34
Devin Harris,DAL,SG,24th,4.5,30.8,16.3,18.90,15.80,39
Dwight Powell,DAL,PF,19th,0,26.2,18.2,10.70,9.87,50
D.J. Augustin,ORL,PG,3rd,7.9,30.1,20.2,24.48,17.43,59
C.J. Watson,ORL,PG,3rd,6.6,33.7,16.5,27.00,18.23,24
Jeff Green,ORL,SF,13th,5.1,31.9,22.7,20.58,16.61,51
Kay Felder,CLE,PG,29th,0,19.3,10.1,7.00,5.12,17
Bismack Biyombo,ORL,C,1st,0.8,30.6,23.1,16.70,13.61,53
Jordan McRae,CLE,SG,27th,0,17.2,12.0,4.40,3.32,18
DeAndre Liggins,CLE,SG,27th,0.3,20.9,14.7,14.40,9.13,29
Montrezl Harrell,HOU,C,22nd,0,20.2,18.9,0.00,0.00,43
Jerami Grant,OKC,SF,25th,3.7,23,20.6,19.00,11.99,56
Joffrey Lauvergne,OKC,PF,5th,2.7,29.7,14.0,20.80,14.25,34
Alex Abrines,OKC,SG,16th,0,19.3,13.7,11.10,7.25,33
Andre Roberson,OKC,SF,16th,12.7,40.5,30.2,35.31,24.61,56
Anthony Morrow,OKC,SG,16th,0,20.5,15.8,14.60,8.23,33
Patrick McCaw,GSW,SG,29th,0,17,11.7,10.20,5.80,18
Kevon Looney,GSW,PF,23rd,1.9,21.2,8.4,12.10,10.16,28
James McAdoo,GSW,PF,23rd,0,23.4,8.7,13.72,9.92,0
Ian Clark,GSW,PG,29th,0,22.8,13.4,11.16,7.44,30
JaVale McGee,GSW,C,3rd,9.2,34.5,8.6,15.04,20.05,34
Shaun Livingston,GSW,PG,8th,6.6,20.6,16.9,17.60,12.58,63
Cameron Payne,OKC,PG,22nd,4.2,23.4,15.8,17.00,12.39,53
Domantas Sabonis,OKC,PF,22nd,2.4,26,21.0,25.65,12.49,48
Sam Dekker,HOU,SF,24th,10.2,37.1,19.0,26.25,21.74,50
K.J. McDaniels,HOU,SF,10th,0,10.7,7.2,0.00,0.00,0
Tyler Ennis,HOU,PG,28th,0,8,5.9,0.00,0.00,0
Corey Brewer,HOU,SG,24th,5.9,25.2,15.0,23.50,14.15,40
Nene Hilario,HOU,C,22nd,11.8,35,16.6,19.76,21.74,58
Derrick Jones Jr.,PHX,SF,28th,0,2.5,2.6,0.00,0.00,0
Tyler Ulis,PHX,PG,14th,0,19.8,8.6,14.40,7.08,0
Marquese Chriss,PHX,PF,28th,10.9,39.4,18.0,25.68,23.11,44
Alan Williams,PHX,C,13th,0,37.4,7.1,10.70,12.57,0
Alex Len,PHX,C,13th,11.3,41.4,19.1,28.62,24.18,51
Brandon Knight,PHX,PG,14th,6.5,37.8,20.7,29.12,19.89,49
Jared Dudley,PHX,SF,28th,0.2,28.8,20.3,17.60,12.46,44
Ronnie Price,PHX,SG,14th,0,0,2.0,0.00,0.00,0
Leandro Barbosa,PHX,SG,30th,0,24.8,12.7,12.30,9.82,25
Dorian Finney-Smith,DAL,SF,22nd,0,22.9,21.7,14.20,7.92,34
Dante Exum,UTA,SG,23rd,0,21.5,18.3,14.60,8.86,42
Alec Burks,UTA,PG,17th,4.1,31.7,14.1,19.95,15.90,30
Boris Diaw,UTA,C,4th,1.5,27.1,17.9,18.90,12.47,26
Joe Johnson,UTA,SF,17th,1.6,32.3,21.9,19.30,14.73,44
Jaylen Brown,BOS,SG,1st,6.7,34.8,15.0,29.44,18.78,25
Terry Rozier,BOS,PG,2nd,1,26,17.4,17.17,11.74,46
James Young,BOS,SG,1st,0,15.4,5.8,7.21,3.93,0
Kelly Olynyk,BOS,C,7th,4.8,34.4,20.4,18.70,17.45,55
Tyler Zeller,BOS,PF,7th,0,21.7,11.5,6.72,4.60,15
Jonas Jerebko,BOS,PF,3rd,0,21.1,16.4,14.70,8.98,45
Amir Johnson,BOS,PF,3rd,6.7,37.3,19.4,24.72,19.80,46
Joe Ingles,UTA,SG,17th,5,37.2,21.1,26.50,18.82,40
Trey Lyles,UTA,PF,4th,0.1,25.6,18.1,14.40,11.04,50
Brian Roberts,CHA,PG,17th,0.8,16.8,6.9,11.70,7.65,7
Miles Plumlee,CHA,C,19th,0.9,22.3,9.6,14.88,10.10,6
Wesley Johnson,LAC,SF,15th,0,19.6,12.9,9.81,6.80,34
Luc Mbah a Moute,LAC,SF,15th,2.1,25.2,21.9,23.46,11.99,46
Marreese Speights,LAC,C,12th,7.2,35.5,16.1,17.46,19.31,57
Alan Anderson,LAC,SG,23rd,0,9.3,10.7,0.00,0.00,7
Brandon Bass,LAC,C,15th,0,16.4,11.5,5.25,4.14,35
Gerald Green,BOS,SF,1st,0.8,23.4,10.6,15.90,10.49,31
Timothe Luwawu-Cabarrot,PHI,SG,20th,0,15.3,12.6,10.90,5.94,39
Glenn Robinson III,IND,SG,29th,0,27.5,21.5,16.00,10.83,36
Kevin Seraphin,IND,PF,18th,0,27.5,11.2,15.04,11.49,21
Aaron Brooks,IND,PG,5th,0,23,14.1,14.80,9.43,35
Rodney Stuckey,IND,PG,5th,0,29.8,18.6,18.00,12.35,38
Monta Ellis,IND,SG,7th,0,31.2,26.3,20.50,12.81,46
Al Jefferson,IND,C,14th,7.9,32.2,14.1,13.60,18.33,56
Thon Maker,MIL,PF,24th,16.5,38.1,6.1,25.44,25.72,5
Rashad Vaughn,MIL,SG,19th,0,16.8,10.6,0.00,0.00,0
Matthew Dellavedova,MIL,SG,19th,6.8,33.5,25.7,25.74,18.20,58
Tony Snell,MIL,SF,2nd,5.5,27.8,28.1,31.80,15.04,58
Mirza Teletovic,MIL,PF,27th,2.7,29.6,16.2,21.62,14.25,36
Michael Beasley,MIL,PF,2nd,16.5,49.4,15.7,33.17,30.58,39
Spencer Hawes,MIL,PF,27th,0,27.9,18.0,12.10,10.44,48
Jason Terry,MIL,SG,19th,2.7,21,16.6,16.48,10.56,41
Richaun Holmes,PHI,PF,6th,0,16.7,15.4,0.00,0.00,44
Nik Stauskas,PHI,SG,20th,7.1,31.5,26.5,28.28,17.53,58
Gerald Henderson,PHI,SG,20th,6.7,31.9,23.3,24.84,17.49,56
Sergio Rodriguez,PHI,PG,25th,0.7,34.2,22.6,19.08,15.07,51
Okaro White,MIA,PF,12th,2.3,29.7,16.1,20.70,14.06,19
Rodney McGruder,MIA,SF,5th,9.9,35.3,25.8,35.97,20.79,49
Willie Reed,MIA,C,2nd,0,27.8,14.1,8.00,7.71,24
Luke Babbitt,MIA,PF,12th,0,21.6,15.4,14.04,8.55,26
Wayne Ellington,MIA,SG,5th,8.9,40.1,26.0,29.96,22.26,51
Nicolas Brussino,DAL,SG,22nd,0,9.3,7.8,0.00,0.00,16
