David Lee,28.96,SAS,PF,@ DAL,42.86,7,190.0,190,92.25,0.75,18.1,97.88,16.20,25.53,36.20,21.72,2.9
Kyle Anderson,27.6,SAS,SF,@ DAL,35.73,3,190.0,190,92.25,0.75,13.6,97.88,11.95,32.49,39.19,16.01,2.76
Jonathon Simmons,26.67,SAS,SG,@ DAL,37.69,8,190.0,190,92.25,0.75,17.3,97.88,17.53,34.05,35.20,18.14,2.67
Larry Nance,28.15,LAL,PF,SAC,46.30,27,217.0,-150,109.75,-0.25,21.9,101.60,13.77,28.61,34.91,21.39,2.56
Boban Marjanovic,25.32,DET,C,@ HOU,51.44,28,224.0,675,106,-0.25,6.3,97.99,24.65,23.10,35.19,15.45,2.53
Tony Parker,24.09,SAS,PG,@ DAL,39.90,1,190.0,190,92.25,0.75,24.9,97.88,20.78,24.64,33.00,15.18,2.41
Ron Baker,23.58,NYK,PG,@ MEM,43.14,11,195.0,925,91,-3.5,15.6,101.39,15.79,41.85,29.71,17.45,2.36
Emmanuel Mudiay,23.62,DEN,PG,NOP,46.37,25,229.0,-245,117.5,-1.75,25.2,102.68,23.86,27.61,32.83,14.41,2.36
Jamal Murray,25.86,DEN,PG,NOP,46.37,25,229.0,-245,117.5,-1.75,20.2,102.68,22.20,30.53,32.58,19.14,2.35
Kyle O'Quinn,23.38,NYK,C,@ MEM,40.33,1,195.0,925,91,-3.5,15.0,101.39,18.98,17.55,33.67,13.09,2.34
Mindaugas Kuzminskas,23.33,NYK,SF,@ MEM,37.29,4,195.0,925,91,-3.5,14.2,101.39,19.06,32.00,34.30,12.36,2.33
Patty Mills,26.88,SAS,PG,@ DAL,39.90,1,190.0,190,92.25,0.75,21.7,97.88,19.83,27.28,36.02,17.74,2.24
Dewayne Dedmon,22.34,SAS,C,@ DAL,44.95,6,190.0,190,92.25,0.75,17.0,97.88,11.26,23.44,30.38,14.30,2.23
Jose Calderon,22.27,ATL,PG,@ CLE,45.42,23,211.5,925,99,-3.75,11.8,101.70,15.91,31.63,32.07,12.47,2.23
Skal Labissiere,24.47,SAC,PF,@ LAL,48.59,30,217.0,130,107.25,1.25,16.3,99.24,20.72,26.55,30.59,18.35,2.22
Justin Holiday,21.83,NYK,SG,@ MEM,37.37,6,195.0,925,91,-3.5,19.2,101.39,16.58,32.76,29.47,14.19,2.18
Davis Bertans,21.27,SAS,PF,@ DAL,42.86,7,190.0,190,92.25,0.75,11.7,97.88,15.17,24.79,28.29,14.25,2.13
Tony Allen,21.09,MEM,SG,NYK,39.78,21,195.0,-1400,104,-1.5,27.0,97.74,16.72,27.85,27.63,14.55,2.11
Sasha Vujacic,20.91,NYK,SG,@ MEM,37.37,6,195.0,925,91,-3.5,8.7,101.39,18.30,28.93,26.76,15.06,2.09
Nene Hilario,20.55,HOU,C,DET,45.52,7,224.0,-900,118,-0.25,17.4,103.47,19.78,21.26,26.30,14.80,2.06
Tyler Ennis,20.61,LAL,PG,SAC,44.17,16,217.0,-150,109.75,-0.25,9.2,101.60,21.46,23.25,27.21,14.01,2.06
Taurean Prince,29.84,ATL,SF,@ CLE,40.47,27,211.5,925,99,-3.75,15.6,101.70,17.08,36.26,38.79,20.89,1.99
J.J. Barea,21.64,DAL,SG,SAS,37.98,12,190.0,-220,97.75,0.75,21.8,94.37,25.72,27.01,26.83,16.45,1.97
J.R. Smith,19.52,CLE,SG,ATL,40.16,25,211.5,-1400,112.5,-1.25,28.0,101.29,14.19,31.52,24.99,14.05,1.95
Joe Ingles,21.29,UTA,SG,MIN,38.59,16,197.5,-710,104.25,-0.25,23.1,94.33,13.63,28.03,28.32,14.26,1.94
Courtney Lee,25.01,NYK,SG,@ MEM,37.37,6,195.0,925,91,-3.5,31.7,101.39,14.33,38.78,32.76,17.26,1.92
Tarik Black,19.06,LAL,C,SAC,47.75,16,217.0,-150,109.75,-0.25,15.7,101.60,15.79,21.51,24.97,13.15,1.91
Channing Frye,19.01,CLE,PF,ATL,42.60,6,211.5,-1400,112.5,-1.25,18.2,101.29,18.36,20.70,26.80,11.22,1.9
Yogi Ferrell,22.01,DAL,PG,SAS,41.82,3,190.0,-220,97.75,0.75,25.0,94.37,18.86,25.92,31.25,12.77,1.83
Alex Len,20.14,PHO,C,OKC,46.52,9,228.5,405,109.5,0.5,19.7,103.77,17.51,20.98,27.39,12.89,1.83
Tim Frazier,17.56,NOP,PG,@ DEN,47.92,28,229.0,205,111.5,-0.75,23.0,101.62,17.99,22.34,24.58,10.54,1.76
E'Twaun Moore,17.62,NOP,SF,@ DEN,39.17,14,229.0,205,111.5,-0.75,24.7,101.62,17.19,24.04,22.73,12.51,1.76
Andre Roberson,17.62,OKC,SF,@ PHO,39.21,17,228.5,-500,119,2,29.7,102.86,10.14,30.69,22.73,12.51,1.76
Henry Ellenson,17.47,DET,PF,@ HOU,46.08,25,224.0,675,106,-0.25,3.5,97.99,23.66,18.66,24.98,9.96,1.75
Patrick Beverley,26.21,HOU,SG,DET,35.69,4,224.0,-900,118,-0.25,30.3,103.47,15.46,31.72,34.60,17.82,1.75
JaMychal Green,17.44,MEM,PF,NYK,45.34,22,195.0,-1400,104,-1.5,26.8,97.74,13.48,22.04,23.54,11.34,1.74
Georgios Papagiannis,17.3,SAC,C,@ LAL,52.55,29,217.0,130,107.25,1.25,14.1,99.24,15.39,22.59,27.51,7.09,1.73
Guillermo Hernangomez,27.68,NYK,C,@ MEM,40.33,1,195.0,925,91,-3.5,17.6,101.39,20.11,28.19,36.54,18.82,1.73
Vince Carter,18.95,MEM,SF,NYK,39.29,18,195.0,-1400,104,-1.5,24.2,97.74,14.54,26.02,24.07,13.83,1.72
