Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3601,Mike,Dunleavy,SF,ATL,BOS,ATL@BOS,7:30PM EST,10,9.9, 
nba.p.3818,Dwight,Howard,C,ATL,BOS,ATL@BOS,7:30PM EST,25,32.6, 
nba.p.3831,Kris,Humphries,C,ATL,BOS,ATL@BOS,7:30PM EST,10,10.4, 
nba.p.3962,Ersan,Ilyasova,PF,ATL,BOS,ATL@BOS,7:30PM EST,20,25.1, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,BOS,ATL@BOS,7:30PM EST,10,18.5, 
nba.p.4175,Paul,Millsap,PF,ATL,BOS,ATL@BOS,7:30PM EST,35,35.9, 
nba.p.5102,Kent,Bazemore,SF,ATL,BOS,ATL@BOS,7:30PM EST,13,21.2, 
nba.p.5187,Dennis,Schroder,PG,ATL,BOS,ATL@BOS,7:30PM EST,27,29.9, 
nba.p.5194,Tim,Hardaway Jr.,SG,ATL,BOS,ATL@BOS,7:30PM EST,19,20.6, 
nba.p.5214,Mike,Muscala,C,ATL,BOS,ATL@BOS,7:30PM EST,10,15.3, 
nba.p.5218,Ryan,Kelly,SF,ATL,BOS,ATL@BOS,7:30PM EST,10,4.5, 
nba.p.5359,Lamar,Patterson,SG,ATL,BOS,ATL@BOS,7:30PM EST,10,5, 
nba.p.5643,Taurean,Prince,SF,ATL,BOS,ATL@BOS,7:30PM EST,10,8.1, 
nba.p.5652,DeAndre',Bembry,SF,ATL,BOS,ATL@BOS,7:30PM EST,10,5.9, 
nba.p.5696,Malcolm,Delaney,PG,ATL,BOS,ATL@BOS,7:30PM EST,10,12.1, 
nba.p.3944,Gerald,Green,SF,BOS,ATL,ATL@BOS,7:30PM EST,10,9.5,GTD
nba.p.3982,Amir,Johnson,PF,BOS,ATL,ATL@BOS,7:30PM EST,10,16.2, 
nba.p.4245,Al,Horford,C,BOS,ATL,ATL@BOS,7:30PM EST,25,33, 
nba.p.4644,Jonas,Jerebko,PF,BOS,ATL,ATL@BOS,7:30PM EST,10,10.6, 
nba.p.4750,Avery,Bradley,SG,BOS,ATL,ATL@BOS,7:30PM EST,24,31.9, 
nba.p.4942,Isaiah,Thomas,PG,BOS,ATL,ATL@BOS,7:30PM EST,48,43.1, 
nba.p.5023,Tyler,Zeller,PF,BOS,ATL,ATL@BOS,7:30PM EST,10,9.6, 
nba.p.5068,Jae,Crowder,SF,BOS,ATL,ATL@BOS,7:30PM EST,23,26.4, 
nba.p.5164,Kelly,Olynyk,PF,BOS,ATL,ATL@BOS,7:30PM EST,11,19.3, 
nba.p.5317,Marcus,Smart,PG,BOS,ATL,ATL@BOS,7:30PM EST,18,24.8, 
nba.p.5328,James,Young,SG,BOS,ATL,ATL@BOS,7:30PM EST,10,5.1, 
nba.p.5476,Terry,Rozier,PG,BOS,ATL,ATL@BOS,7:30PM EST,10,13.2, 
nba.p.5493,Jordan,Mickey,PF,BOS,ATL,ATL@BOS,7:30PM EST,10,4.6, 
nba.p.5602,Jaylen,Brown,SG,BOS,ATL,ATL@BOS,7:30PM EST,10,10.9, 
nba.p.5676,Demetrius,Jackson,PG,BOS,ATL,ATL@BOS,7:30PM EST,10,4, 
nba.p.3832,Al,Jefferson,C,IND,HOU,IND@HOU,9:30PM EST,10,15.6,INJ
nba.p.3960,C.J.,Miles,SG,IND,HOU,IND@HOU,9:30PM EST,10,17.9, 
nba.p.3966,Monta,Ellis,SG,IND,HOU,IND@HOU,9:30PM EST,11,17.7, 
nba.p.4290,Thaddeus,Young,PF,IND,HOU,IND@HOU,9:30PM EST,23,24.5, 
nba.p.4293,Rodney,Stuckey,PG,IND,HOU,IND@HOU,9:30PM EST,10,14.2, 
nba.p.4304,Aaron,Brooks,PG,IND,HOU,IND@HOU,9:30PM EST,10,10, 
nba.p.4624,Jeff,Teague,PG,IND,HOU,IND@HOU,9:30PM EST,32,33.8, 
nba.p.4725,Paul,George,SF,IND,HOU,IND@HOU,9:30PM EST,35,36.1, 
nba.p.4748,Kevin,Seraphin,PF,IND,HOU,IND@HOU,9:30PM EST,10,9.5, 
nba.p.4932,Lavoy,Allen,PF,IND,HOU,IND@HOU,9:30PM EST,10,8.7, 
nba.p.5351,Glenn,Robinson III,SF,IND,HOU,IND@HOU,9:30PM EST,10,13.3, 
nba.p.5471,Myles,Turner,C,IND,HOU,IND@HOU,9:30PM EST,22,30.8, 
nba.p.5496,Rakeem,Christmas,PF,IND,HOU,IND@HOU,9:30PM EST,10,5.7, 
nba.p.5503,Joe,Young,SG,IND,HOU,IND@HOU,9:30PM EST,10,3.9, 
nba.p.5681,Georges,Niang,PF,IND,HOU,IND@HOU,9:30PM EST,10,2.2, 
nba.p.3605,Nene,Hilario,C,HOU,IND,IND@HOU,9:30PM EST,10,15.9, 
nba.p.3860,Trevor,Ariza,SF,HOU,IND,IND@HOU,9:30PM EST,20,26.4, 
nba.p.3971,Lou,Williams,PG,HOU,IND,IND@HOU,9:30PM EST,21,27.8, 
nba.p.4469,Eric,Gordon,SG,HOU,IND,IND@HOU,9:30PM EST,16,26.7, 
nba.p.4483,Ryan,Anderson,PF,HOU,IND,IND@HOU,9:30PM EST,19,23.3, 
nba.p.4525,Bobby,Brown,SG,HOU,IND,IND@HOU,9:30PM EST,10,1.6, 
nba.p.4563,James,Harden,PG,HOU,IND,IND@HOU,9:30PM EST,62,55.4, 
nba.p.4647,Patrick,Beverley,SG,HOU,IND,IND@HOU,9:30PM EST,19,26.5, 
nba.p.5336,Clint,Capela,C,HOU,IND,IND@HOU,9:30PM EST,19,24.9, 
nba.p.5478,Sam,Dekker,SF,HOU,IND,IND@HOU,9:30PM EST,10,15.3, 
nba.p.5492,Montrezl,Harrell,C,HOU,IND,IND@HOU,9:30PM EST,10,17, 
nba.p.5668,Chinanu,Onuaku,C,HOU,IND,IND@HOU,9:30PM EST,10,6.6, 
nba.p.5741,Kyle,Wiltjer,PF,HOU,IND,IND@HOU,9:30PM EST,10,2.1, 
nba.p.4475,Brandon,Rush,SG,MIN,SAC,MIN@SAC,10:30PM EST,10,8.8, 
nba.p.4493,Nikola,Pekovic,C,MIN,SAC,MIN@SAC,10:30PM EST,10,7.4,INJ
nba.p.4610,Ricky,Rubio,PG,MIN,SAC,MIN@SAC,10:30PM EST,28,28.1, 
nba.p.4613,Jordan,Hill,PF,MIN,SAC,MIN@SAC,10:30PM EST,10,4.9, 
nba.p.4726,Cole,Aldrich,C,MIN,SAC,MIN@SAC,10:30PM EST,10,7.3, 
nba.p.4766,Nemanja,Bjelica,PF,MIN,SAC,MIN@SAC,10:30PM EST,10,12.5, 
nba.p.4771,Lance,Stephenson,SG,MIN,SAC,MIN@SAC,10:30PM EST,10,14.9, 
nba.p.5165,Shabazz,Muhammad,SG,MIN,SAC,MIN@SAC,10:30PM EST,10,13.8, 
nba.p.5191,Gorgui,Dieng,PF,MIN,SAC,MIN@SAC,10:30PM EST,19,25.5, 
nba.p.5292,Andrew,Wiggins,SF,MIN,SAC,MIN@SAC,10:30PM EST,38,33, 
nba.p.5324,Zach,LaVine,SG,MIN,SAC,MIN@SAC,10:30PM EST,10,29.1,INJ
nba.p.5326,Adreian,Payne,PF,MIN,SAC,MIN@SAC,10:30PM EST,10,7.5,INJ
nba.p.5432,Karl-Anthony,Towns,C,MIN,SAC,MIN@SAC,10:30PM EST,47,44.9, 
nba.p.5484,Tyus,Jones,PG,MIN,SAC,MIN@SAC,10:30PM EST,10,9.3, 
nba.p.5636,Kris,Dunn,PG,MIN,SAC,MIN@SAC,10:30PM EST,10,11.5, 
nba.p.4136,Rudy,Gay,SF,SAC,MIN,MIN@SAC,10:30PM EST,10,33.4,INJ
nba.p.4305,Arron,Afflalo,SG,SAC,MIN,MIN@SAC,10:30PM EST,12,12.9,INJ
nba.p.4371,Anthony,Tolliver,PF,SAC,MIN,MIN@SAC,10:30PM EST,16,14.6, 
nba.p.4485,Kosta,Koufos,C,SAC,MIN,MIN@SAC,10:30PM EST,13,14.9, 
nba.p.4564,Tyreke,Evans,SF,SAC,MIN,MIN@SAC,10:30PM EST,14,20.1, 
nba.p.4623,Ty,Lawson,PG,SAC,MIN,MIN@SAC,10:30PM EST,15,19.6, 
nba.p.4626,Darren,Collison,SG,SAC,MIN,MIN@SAC,10:30PM EST,21,24.2, 
nba.p.4682,Garrett,Temple,SG,SAC,MIN,MIN@SAC,10:30PM EST,16,17.1,INJ
nba.p.5158,Ben,McLemore,SF,SAC,MIN,MIN@SAC,10:30PM EST,13,10.9, 
nba.p.5388,Langston,Galloway,SG,SAC,MIN,MIN@SAC,10:30PM EST,12,14.9, 
nba.p.5466,Willie,Cauley-Stein,C,SAC,MIN,MIN@SAC,10:30PM EST,14,11.8, 
nba.p.5637,Buddy,Hield,SG,SAC,MIN,MIN@SAC,10:30PM EST,16,15.1, 
nba.p.5644,Georgios,Papagiannis,C,SAC,MIN,MIN@SAC,10:30PM EST,10,2.6, 
nba.p.5653,Malachi,Richardson,SG,SAC,MIN,MIN@SAC,10:30PM EST,10,6,INJ
nba.p.5659,Skal,Labissiere,PF,SAC,MIN,MIN@SAC,10:30PM EST,10,8.3, 
nba.p.3333,Jason,Terry,SG,MIL,CLE,MIL@CLE,7:00PM EST,10,8.7, 
nba.p.4288,Spencer,Hawes,PF,MIL,CLE,MIL@CLE,7:00PM EST,10,16.3, 
nba.p.4388,Michael,Beasley,PF,MIL,CLE,MIL@CLE,7:00PM EST,14,16.4, 
nba.p.4722,Greg,Monroe,C,MIL,CLE,MIL@CLE,7:00PM EST,18,24.8, 
nba.p.5020,John,Henson,C,MIL,CLE,MIL@CLE,7:00PM EST,10,17.4, 
nba.p.5073,Khris,Middleton,SF,MIL,CLE,MIL@CLE,7:00PM EST,17,19.8,O
nba.p.5095,Mirza,Teletovic,PF,MIL,CLE,MIL@CLE,7:00PM EST,10,11.5, 
nba.p.5185,Giannis,Antetokounmpo,PG,MIL,CLE,MIL@CLE,7:00PM EST,53,46.9, 
nba.p.5190,Tony,Snell,SF,MIL,CLE,MIL@CLE,7:00PM EST,10,15.6, 
nba.p.5249,Matthew,Dellavedova,SG,MIL,CLE,MIL@CLE,7:00PM EST,10,17.8, 
nba.p.5293,Jabari,Parker,SF,MIL,CLE,MIL@CLE,7:00PM EST,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,CLE,MIL@CLE,7:00PM EST,10,7.1, 
nba.p.5641,Thon,Maker,C,MIL,CLE,MIL@CLE,7:00PM EST,10,6.9, 
nba.p.5667,Malcolm,Brogdon,SG,MIL,CLE,MIL@CLE,7:00PM EST,14,20.4, 
nba.p.3523,Richard,Jefferson,SF,CLE,MIL,MIL@CLE,7:00PM EST,10,10.1, 
nba.p.3704,LeBron,James,SF,CLE,MIL,MIL@CLE,7:00PM EST,54,49, 
nba.p.3752,James,Jones,SG,CLE,MIL,MIL@CLE,7:00PM EST,10,4.9, 
nba.p.3754,Kyle,Korver,SG,CLE,MIL,MIL@CLE,7:00PM EST,11,18.5, 
nba.p.3835,J.R.,Smith,SG,CLE,MIL,MIL@CLE,7:00PM EST,15,16.8,INJ
nba.p.3934,Channing,Frye,PF,CLE,MIL,MIL@CLE,7:00PM EST,14,17, 
