Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3339,Metta,World Peace,SF,LAL,MIN,LAL@MIN,8:00PM EDT,10,2.6, 
nba.p.3824,Luol,Deng,SF,LAL,MIN,LAL@MIN,8:00PM EDT,10,17.9,INJ
nba.p.4285,Corey,Brewer,SF,LAL,MIN,LAL@MIN,8:00PM EDT,10,9.7, 
nba.p.4294,Nick,Young,SG,LAL,MIN,LAL@MIN,8:00PM EDT,10,20, 
nba.p.4794,Timofey,Mozgov,C,LAL,MIN,LAL@MIN,8:00PM EDT,10,15,INJ
nba.p.5011,Thomas,Robinson,PF,LAL,MIN,LAL@MIN,8:00PM EDT,10,11, 
nba.p.5318,Julius,Randle,PF,LAL,MIN,LAL@MIN,8:00PM EDT,32,29.1, 
nba.p.5329,Tyler,Ennis,PG,LAL,MIN,LAL@MIN,8:00PM EDT,10,6, 
nba.p.5357,Jordan,Clarkson,PG,LAL,MIN,LAL@MIN,8:00PM EDT,22,23.3, 
nba.p.5383,Tarik,Black,C,LAL,MIN,LAL@MIN,8:00PM EDT,10,13.3, 
nba.p.5433,D'Angelo,Russell,SG,LAL,MIN,LAL@MIN,8:00PM EDT,29,28.8, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,MIN,LAL@MIN,8:00PM EDT,10,18.3, 
nba.p.5601,Brandon,Ingram,SF,LAL,MIN,LAL@MIN,8:00PM EDT,16,17.9,INJ
nba.p.5663,Ivica,Zubac,C,LAL,MIN,LAL@MIN,8:00PM EDT,15,15.7, 
nba.p.5762,David,Nwaba,SG,LAL,MIN,LAL@MIN,8:00PM EDT,10,10.3, 
nba.p.4475,Brandon,Rush,SG,MIN,LAL,LAL@MIN,8:00PM EDT,10,9.8, 
nba.p.4493,Nikola,Pekovic,C,MIN,LAL,LAL@MIN,8:00PM EDT,10,7.4,INJ
nba.p.4610,Ricky,Rubio,PG,MIN,LAL,LAL@MIN,8:00PM EDT,35,30.3, 
nba.p.4613,Jordan,Hill,PF,MIN,LAL,LAL@MIN,8:00PM EDT,10,4.1, 
nba.p.4628,Omri,Casspi,PF,MIN,LAL,LAL@MIN,8:00PM EDT,10,11.9, 
nba.p.4726,Cole,Aldrich,C,MIN,LAL,LAL@MIN,8:00PM EDT,10,6.8, 
nba.p.4766,Nemanja,Bjelica,PF,MIN,LAL,LAL@MIN,8:00PM EDT,10,14,INJ
nba.p.5165,Shabazz,Muhammad,SF,MIN,LAL,LAL@MIN,8:00PM EDT,10,14.1, 
nba.p.5191,Gorgui,Dieng,PF,MIN,LAL,LAL@MIN,8:00PM EDT,19,25.2, 
nba.p.5292,Andrew,Wiggins,SF,MIN,LAL,LAL@MIN,8:00PM EDT,34,32.3, 
nba.p.5324,Zach,LaVine,SG,MIN,LAL,LAL@MIN,8:00PM EDT,10,29.1,INJ
