Bismack Biyombo,26.17
David Lee,24.9
Dewayne Dedmon,20.76
Robin Lopez,22.63
Rondae Hollis-Jefferson,20.28
Tony Parker,22.31
Patty Mills,20.31
Cody Zeller,24.17
Sean Kilpatrick,19.7
Paul Zipser,19.68
Ish Smith,19.65
Manu Ginobili,19.53
Danny Green,19.41
Caris LeVert,19.35
Andre Iguodala,21.19
Jordan Crawford,19.27
C.J. Miles,19.13
Ian Mahinmi,19.08
Kosta Koufos,19.06
Thabo Sefolosha,19.13
Jon Leuer,24.32
Matthew Dellavedova,18.52
Courtney Lee,19.87
Ty Lawson,23.45
Rodney Hood,23.16
Nene Hilario,17.75
Cory Joseph,24.84
Kent Bazemore,22.85
Solomon Hill,17.36
Monta Ellis,18.8
Tim Hardaway Jr.,29.09
Khris Middleton,32.1
DeMarre Carroll,16.91
Jamal Crawford,16.86
Jonathon Simmons,16.79
Rajon Rondo,21.82
Joe Ingles,16.67
Pau Gasol,31.81
Kelly Olynyk,18.24
Jeremy Lamb,16.63
Bojan Bogdanovic,21.33
P.J. Tucker,16.38
Nemanja Bjelica,16.38
Rodney McGruder,16.39
Sam Dekker,16.33
Arron Afflalo,16.28
Buddy Hield,16.16
Jeff Green,16.22
Josh Richardson,19.48
Tony Snell,16.12
Lance Thomas,16.12
Shabazz Muhammad,16.11
Brandon Rush,16
Wayne Ellington,16.02
Elfrid Payton,28.7
Eric Gordon,25.44
Boris Diaw,15.9
Amir Johnson,15.8
Zaza Pachulia,15.58
Patrick McCaw,15.63
Malcolm Brogdon,26.55
Willie Cauley-Stein,23.34
Jerian Grant,15.47
Nikola Mirotic,18.59
Garrett Temple,15.53
D.J. Augustin,15.41
E'Twaun Moore,15.33
Bobby Portis,19.89
Jamal Murray,16.56
Marvin Williams,26.94
Cameron Payne,15.02
Spencer Dinwiddie,14.87
Cristiano Da Silva Felicio,14.71
Alec Burks,14.71
Terrence Ross,26.32
Anthony Tolliver,14.64
Delon Wright,14.51
Norman Powell,15.91
Marco Belinelli,14.5
Tim Frazier,14.39
Patrick Patterson,14.31
Greg Monroe,25.81
Glenn Robinson,14.17
Reggie Jackson,25.54
Raymond Felton,14.1
Jeremy Lin,24.04
Dwight Howard,35.13
Aaron Gordon,26.86
Joe Johnson,14.02
Shaun Livingston,13.89
Mason Plumlee,26.33
Marcus Morris,27.56
Clint Capela,23.22
Jaylen Brown,15.03
Isaiah Whitehead,13.66
Tyler Johnson,25.77
Marreese Speights,13.62
J.J. Redick,19.08
Alexis Ajinca,13.35
Dennis Schroder,36.18
Gorgui Dieng,25.43
Evan Fournier,26.62
Dante Cunningham,13.27
Tobias Harris,24.63
Aron Baynes,12.96
Malcolm Delaney,12.95
Tyreke Evans,20.67
Marcus Smart,23.18
Chasson Randle,12.79
Tyus Jones,12.69
Gary Harris,26.53
Michael Kidd-Gilchrist,23.99
Patrick Beverley,23.57
Kentavious Caldwell-Pope,25.99
Hollis Thompson,12.3
Luc Richard Mbah a Moute,12.31
Jonas Jerebko,12.17
Markieff Morris,32.94
Trevor Ariza,21.9
Paul Millsap,40.25
Al Horford,29.1
Darren Collison,23.06
Rodney Stuckey,12.08
Justin Holiday,12.01
Jason Terry,11.75
Ricky Rubio,33.09
Trevor Booker,21.18
Danilo Gallinari,29.44
George Hill,27
James Johnson,28.09
DeAndre Jordan,31.49
Austin Rivers,17.41
Serge Ibaka,31.4
Derrick Rose,27.87
David West,11.52
Jameer Nelson,22.93
Stanley Johnson,11.49
Paul George,38.04
Jonas Valanciunas,20.64
Bradley Beal,36.44
Marcin Gortat,23.91
Willie Reed,11.44
Darrell Arthur,11.41
Rudy Gobert,33.77
Brandon Jennings,11.34
Kris Dunn,11.26
Jae Crowder,26.06
Myles Turner,26.84
Andre Drummond,35.76
Okaro White,11.14
Skal Labissiere,11.11
Wilson Chandler,30.03
Ron Baker,11.04
Will Barton,24.16
Jeff Teague,32.6
Hassan Whiteside,40.41
Brook Lopez,29.22
Thon Maker,10.78
Jrue Holiday,34.45
Dion Waiters,25.81
Randy Foye,10.75
Mario Hezonja,10.81
Al Jefferson,10.74
Kristaps Porzingis,33.17
Kyle O'Quinn,15.84
Klay Thompson,34
Terry Rozier,10.55
Carmelo Anthony,37.58
Luke Babbitt,10.35
Denzel Valentine,10.4
Matt Barnes,16.62
Ersan Ilyasova,18.54
Gordon Hayward,35.79
Goran Dragic,33.59
Draymond Green,36.61
Andrew Wiggins,36.46
Taurean Prince,10.06
Kelly Oubre,10.06
Mirza Teletovic,10.09
Avery Bradley,21.8
Michael Carter-Williams,12.92
Otto Porter,26.85
DeMar DeRozan,46.09
Mindaugas Kuzminskas,9.64
Trey Lyles,9.49
Jimmy Butler,45.76
Nicolas Batum,31.18
Dante Exum,9.39
Rakeem Christmas,9.41
Terrence Jones,13.1
Karl-Anthony Towns,45.9
Stephen Curry,48.28
Anthony Davis,49.67
John Wall,47.09
Spencer Hawes,9
Brian Roberts,8.85
Quincy Acy,8.85
Giannis Antetokounmpo,45
Guillermo Hernangomez,16.67
Chris Paul,40.56
Blake Griffin,39.25
Jason Smith,8.61
Ben McLemore,8.62
Kemba Walker,35
DeMarcus Cousins,47.25
JaVale McGee,8.42
Isaiah Thomas,39.59
Juan Hernangomez,8.11
Thaddeus Young,16.71
C.J. Watson,8.03
James Harden,49.32
Louis Williams,17.82
Nikola Jokic,36.56
Ian Clark,7.47
K.J. McDaniels,7.26
Wesley Johnson,7.19
Dejounte Murray,6.53
Montrezl Harrell,6.37
Kyle Anderson,6.33
Tomas Satoransky,5.88
Kevin Seraphin,5.81
Johnny O'Bryant,5.62
Justin Hamilton,5.16
Emmanuel Mudiay,4.92
Reggie Bullock,4.88
Gerald Green,4.67
Fred VanVleet,4.7
Davis Bertans,4.73
Brandon Bass,3.05
Cole Aldrich,3.03
James McAdoo,2.6
Jakob Poeltl,2.23
Damjan Rudez,1.68
