James Harden ,50.7
DeMarcus Cousins ,49.9
LeBron James ,49.3
Giannis Antetokounmpo ,47.4
Anthony Davis ,47.4
Stephen Curry ,46.1
Kawhi Leonard ,44.7
Karl-Anthony Towns ,43.7
Nikola Jokic ,43.6
Jimmy Butler ,43.6
Chris Paul ,43.5
Blake Griffin ,43.1
Isaiah Thomas ,43.0
Damian Lillard ,40.8
Kemba Walker ,39.2
Kyrie Irving ,38.9
Carmelo Anthony ,37.8
Draymond Green ,37.7
Mike Conley ,37.5
Marc Gasol ,37.4
Hassan Whiteside ,37.3
Jrue Holiday ,37.1
Andre Drummond ,36.9
Paul George ,36.4
C.J. McCollum ,35.7
Paul Millsap ,35.6
Gordon Hayward ,34.8
Goran Dragic ,34.7
Jusuf Nurkic ,34.7
Jeff Teague ,34.4
DeAndre Jordan ,34.4
Nicolas Batum ,34.3
LaMarcus Aldridge ,33.7
Rudy Gobert ,33.6
Dwight Howard ,33.4
Greg Monroe ,33.3
Kristaps Porzingis ,32.9
Andrew Wiggins ,32.9
Brook Lopez ,32.7
Khris Middleton ,32.5
Klay Thompson ,32.5
Dario Saric ,32.4
Myles Turner ,31.0
Robert Covington ,30.5
Derrick Rose ,30.4
Dennis Schroder ,30.2
Al Horford ,29.9
Zach Randolph ,29.8
Ricky Rubio ,29.6
Danilo Gallinari ,29.0
Louis Williams ,28.9
Wilson Chandler ,28.8
James Johnson ,28.6
Pau Gasol ,28.1
Elfrid Payton ,28.0
Gary Harris ,27.9
Tyler Johnson ,27.9
Clint Capela ,27.7
Tyreke Evans ,27.3
Malcolm Brogdon ,27.3
Evan Fournier ,27.3
Aaron Gordon ,27.1
Willie Cauley-Stein ,27.1
Marvin Williams ,26.7
T.J. McConnell ,26.7
Richaun Holmes ,26.6
Ty Lawson ,26.5
Terrence Ross ,26.3
Tobias Harris ,26.1
Patrick Beverley ,26.0
Bismack Biyombo ,25.8
Jeremy Lin ,25.7
Tim Hardaway Jr. ,25.5
Kentavious Caldwell-Pope ,25.4
Jae Crowder ,25.2
Tristan Thompson ,25.1
Cody Zeller ,25.0
Trevor Booker ,24.9
Marcus Morris ,24.6
Guillermo Hernangomez ,24.6
Gorgui Dieng ,24.6
Maurice Harkless ,24.5
Derrick Favors ,24.5
Darren Collison ,24.4
Eric Gordon ,24.1
Avery Bradley ,24.0
Reggie Jackson ,23.9
Jameer Nelson ,23.6
Rodney Hood ,23.5
Dion Waiters ,23.5
Trevor Ariza ,23.4
Courtney Lee ,23.0
Will Barton ,22.5
Robin Lopez ,22.4
Kent Bazemore ,22.3
Michael Kidd-Gilchrist ,22.2
Al-Farouq Aminu ,22.0
Ersan Ilyasova ,21.7
