Kelly Olynyk,19.88,BOS,C,@ WAS,47.81,16,216.0,200,105.5,0,19.9,99.63,18.88,21.23,27.83,11.93,1.81
Bojan Bogdanovic,15.97,WAS,SG,BOS,38.73,15,216.0,-240,110.5,0,24.7,100.39,21.70,19.17,23.64,8.30,1.6
Markieff Morris,30.33,WAS,PF,BOS,45.02,20,216.0,-240,110.5,0,30.2,100.39,19.88,33.35,41.55,19.11,1.44
Marcus Smart,22.9,BOS,SG,@ WAS,37.45,7,216.0,200,105.5,0,29.9,99.63,19.12,28.86,29.77,16.03,1.43
Avery Bradley,30.4,BOS,SG,@ WAS,37.45,7,216.0,200,105.5,0,33.1,99.63,20.61,37.61,38.91,21.89,1.32
Terry Rozier,13.07,BOS,PG,@ WAS,43.33,12,216.0,200,105.5,0,16.6,99.63,17.26,15.82,20.13,6.01,1.31
Jae Crowder,29.43,BOS,PF,@ WAS,45.32,23,216.0,200,105.5,0,32.0,99.63,16.48,35.13,38.26,20.60,1.28
Al Horford,36.92,BOS,C,@ WAS,47.81,16,216.0,200,105.5,0,32.0,99.63,19.79,36.47,46.52,27.32,1.27
Ian Mahinmi,12.55,WAS,C,BOS,48.84,20,216.0,-240,110.5,0,17.0,100.39,13.51,15.67,17.44,7.66,1.26
Marcin Gortat,26.31,WAS,C,BOS,48.84,20,216.0,-240,110.5,0,30.9,100.39,14.22,28.67,31.84,20.78,1.2
Otto Porter,29.7,WAS,SF,BOS,39.20,18,216.0,-240,110.5,0,32.2,100.39,14.59,33.10,39.80,19.60,1.19
Kelly Oubre,12.81,WAS,SF,BOS,39.20,18,216.0,-240,110.5,0,19.6,100.39,14.31,18.20,18.57,7.05,1.16
Bradley Beal,37.73,WAS,SG,BOS,38.73,15,216.0,-240,110.5,0,34.7,100.39,25.93,38.74,49.43,26.03,1.11
John Wall,53.69,WAS,PG,BOS,45.02,20,216.0,-240,110.5,0,36.0,100.39,32.63,39.39,67.11,40.27,1.05
Isaiah Thomas,45.93,BOS,PG,@ WAS,43.33,12,216.0,200,105.5,0,33.5,99.63,33.21,38.57,57.87,33.99,1.02
Amir Johnson,10.14,BOS,PF,@ WAS,45.32,23,216.0,200,105.5,0,18.7,99.63,13.78,14.31,13.79,6.49,1.01
Brandon Jennings,9.93,WAS,PG,BOS,45.02,20,216.0,-240,110.5,0,21.1,100.39,19.20,15.36,15.49,4.37,0.99
Jaylen Brown,9.22,BOS,SF,@ WAS,38.68,9,216.0,200,105.5,0,16.0,99.63,17.55,15.41,12.17,6.27,0.92
