Jeremy Lamb,25.66
Ivica Zubac,24.38
Manu Ginobili,22.66
Patty Mills,24.77
David Lee,26.39
Kosta Koufos,21.89
Buddy Hield,21.6
Robin Lopez,23.26
Jamal Murray,20.93
Jordan Clarkson,29.26
Danny Green,20.42
JaMychal Green,19.85
Brandon Ingram,21.79
Joe Johnson,18.6
Matthew Dellavedova,18.36
Jamal Crawford,18.28
DeMarre Carroll,18.15
Nemanja Bjelica,18.06
Willie Cauley-Stein,26.85
Joffrey Lauvergne,17.92
Arron Afflalo,17.76
Chandler Parsons,17.68
Cory Joseph,24.6
Cody Zeller,24.29
Thabo Sefolosha,16.98
Vince Carter,16.89
Bobby Portis,16.91
Kent Bazemore,18.46
Rajon Rondo,21.61
Joe Ingles,16.48
Jonas Valanciunas,26.19
Ian Mahinmi,16.4
Norman Powell,16.39
Shabazz Muhammad,16.4
Tony Snell,16.2
Larry Nance,16.1
Marco Belinelli,15.87
Garrett Temple,15.82
Marreese Speights,15.37
Brandon Rush,15.32
Cameron Payne,14.97
Dewayne Dedmon,15
Darren Collison,25.26
Jonathon Simmons,14.85
Mario Hezonja,14.79
Tyreke Evans,26.62
James Ennis,14.66
Rodney Hood,21.99
Tony Allen,16.09
Evan Fournier,29.1
Jason Terry,14.41
Brandon Jennings,14.37
John Henson,14.3
Raymond Felton,14.28
Ty Lawson,18.64
Gorgui Dieng,27.02
Jeff Green,14
Jason Smith,14
Darrell Arthur,14
Marvin Williams,27.87
Yogi Ferrell,22.19
J.J. Redick,16.7
Dirk Nowitzki,30.27
Michael Kidd-Gilchrist,23.35
Marcin Gortat,25.79
Anthony Tolliver,13.52
Boris Diaw,13.46
Jerian Grant,13.25
Elfrid Payton,29
Tim Hardaway Jr.,26.21
Pau Gasol,27.36
Mason Plumlee,24.62
Greg Monroe,23.33
Delon Wright,12.76
Davis Bertans,12.75
Austin Rivers,16.67
Danilo Gallinari,31.74
Terrence Ross,22.93
Alec Burks,12.73
Cristiano Da Silva Felicio,12.68
Patrick Patterson,12.66
Aaron Gordon,27.61
Brandan Wright,12.52
George Hill,26.27
Jameer Nelson,22.44
D.J. Augustin,12.41
Malcolm Brogdon,20.83
Skal Labissiere,12.22
Denzel Valentine,12.12
Julius Randle,33.86
Marc Gasol,38.75
Khris Middleton,31.51
Gary Harris,25.15
Harrison Barnes,30.99
D'Angelo Russell,36.68
Devin Harris,11.69
Rudy Gobert,37.15
DeAndre Jordan,31.41
Tarik Black,11.6
Toney Douglas,11.57
Dwight Powell,11.56
Tyler Ennis,11.44
Wilson Chandler,32.67
Juan Hernangomez,11.17
Ersan Ilyasova,17.93
Dwight Howard,28.11
Andrew Harrison,11.09
Bismack Biyombo,15.41
J.J. Barea,14.32
Salah Mejri,11.02
Zach Randolph,24.06
Brian Roberts,10.91
Bojan Bogdanovic,16.28
Dante Exum,10.87
Nikola Jokic,51.75
Paul Zipser,10.77
Will Barton,21.36
P.J. Tucker,10.65
Nikola Vucevic,29.64
Kemba Walker,45.6
Ricky Rubio,32.81
Dennis Schroder,29.9
Kris Dunn,10.32
Paul Millsap,36.84
Otto Porter,25.48
Jose Calderon,10.09
Kawhi Leonard,49.17
Serge Ibaka,26.73
Mike Conley,35.43
Karl-Anthony Towns,47.7
Kyle Anderson,9.58
Mirza Teletovic,9.64
Troy Daniels,9.53
Gordon Hayward,33.41
Tyus Jones,9.51
Seth Curry,25.66
Corey Brewer,9.52
Wesley Matthews,18.88
Dorian Finney-Smith,9.25
Dwyane Wade,28.53
C.J. Watson,9.15
Andrew Wiggins,33
Giannis Antetokounmpo,47.19
Blake Griffin,38.99
Jimmy Butler,42.93
David Nwaba,8.85
Bradley Beal,32.12
Markieff Morris,23.69
Chris Paul,38.78
Frank Kaminsky,22.74
Kelly Oubre,8.47
Taurean Prince,8.45
John Wall,43.96
Fred VanVleet,8.5
DeMar DeRozan,38.57
Trey Lyles,8.2
Jakob Poeltl,7.71
Nick Young,7.34
Thon Maker,6.99
Luc Richard Mbah a Moute,6.66
Wesley Johnson,6.62
Jeff Withey,6.4
Brandon Bass,5.32
Treveon Graham,4.75
Bryn Forbes,3.68
