Moe Harkless,23.14,POR,PF,GSW,44.72,17,217.5,210,105.75,0.25,28.5,101.32,14.70,31.54,30.54,15.74,2.1
Kent Bazemore,22.46,ATL,SF,WAS,38.25,7,211.0,-150,107,0.75,26.4,101.70,20.25,25.98,30.77,14.15,2.04
Vince Carter,19.05,MEM,SF,SAS,33.39,2,185.0,185,90,-2,24.5,97.74,14.08,31.28,24.96,13.14,1.91
Evan Turner,24.39,POR,SF,GSW,38.79,11,217.5,210,105.75,0.25,25.2,101.32,18.67,29.60,32.19,16.59,1.88
Patty Mills,18.13,SAS,PG,@ MEM,42.85,10,185.0,-215,95,-0.5,21.5,97.88,19.74,22.39,25.20,11.06,1.81
Thon Maker,17.83,MIL,C,TOR,47.11,9,195.0,-130,98.5,-0.25,9.9,99.06,16.88,18.68,23.89,11.77,1.78
James Ennis,16.63,MEM,SF,SAS,33.39,2,185.0,185,90,-2,23.2,97.74,12.26,25.63,23.78,9.48,1.66
Danny Green,18.09,SAS,SG,@ MEM,37.23,6,185.0,-215,95,-0.5,26.0,97.88,12.90,27.58,25.51,10.67,1.64
Marcin Gortat,27.81,WAS,C,@ ATL,44.20,4,211.0,130,104,0.75,30.7,100.39,14.38,32.19,43.11,12.51,1.64
Noah Vonleh,15.98,POR,C,GSW,47.24,12,217.5,210,105.75,0.25,16.7,101.32,12.70,23.35,23.01,8.95,1.6
Andre Iguodala,22.2,GSW,SG,@ POR,38.25,14,217.5,-250,111.75,0.25,25.9,104.67,12.24,30.17,29.75,14.65,1.59
Andrew Harrison,15.88,MEM,PG,SAS,42.58,7,185.0,185,90,-2,20.4,97.74,16.52,22.59,23.82,7.94,1.59
Greg Monroe,28.56,MIL,C,TOR,47.11,9,195.0,-130,98.5,-0.25,22.1,99.06,23.22,26.40,37.70,19.42,1.59
Allen Crabbe,15.74,POR,SG,GSW,37.88,12,217.5,210,105.75,0.25,27.7,101.32,14.33,23.99,22.04,9.44,1.57
Zach Randolph,34.28,MEM,PF,SAS,40.95,3,185.0,185,90,-2,24.2,97.74,26.93,33.59,46.62,21.94,1.56
Malcolm Brogdon,29.13,MIL,PG,TOR,42.46,6,195.0,-130,98.5,-0.25,26.2,99.06,18.54,33.62,36.41,21.85,1.53
Matthew Dellavedova,14.51,MIL,SG,TOR,35.44,3,195.0,-130,98.5,-0.25,25.7,99.06,16.95,26.53,19.44,9.58,1.45
P.J. Tucker,17.33,TOR,SF,@ MIL,40.01,25,195.0,110,96.5,-0.25,27.0,98.46,11.19,26.29,24.09,10.57,1.44
Zaza Pachulia,13.94,GSW,C,@ POR,48.99,21,217.5,-250,111.75,0.25,17.5,104.67,16.17,15.23,21.05,6.83,1.39
Tim Hardaway Jr.,26.15,ATL,SG,WAS,37.90,13,211.0,-150,107,0.75,26.9,101.70,22.25,31.87,37.92,14.38,1.38
Patrick Patterson,13.81,TOR,PF,@ MIL,43.47,12,195.0,110,96.5,-0.25,24.0,98.46,12.07,23.13,20.85,6.77,1.38
David Lee,13.68,SAS,PF,@ MEM,40.27,2,185.0,-215,95,-0.5,18.1,97.88,16.28,15.64,19.43,7.93,1.37
Manu Ginobili,13.43,SAS,SG,@ MEM,37.23,6,185.0,-215,95,-0.5,18.0,97.88,20.26,15.97,20.14,6.71,1.34
Markieff Morris,28.01,WAS,PF,@ ATL,42.70,7,211.0,130,104,0.75,30.8,100.39,19.69,34.08,37.25,18.77,1.33
Marc Gasol,38.44,MEM,C,SAS,42.85,2,185.0,185,90,-2,33.9,97.74,25.21,37.75,49.20,27.68,1.33
Brandon Jennings,13.17,WAS,PG,@ ATL,46.61,25,211.0,130,104,0.75,21.6,100.39,19.38,15.09,19.75,6.58,1.32
Kelly Oubre,13.03,WAS,SF,@ ATL,41.91,29,211.0,130,104,0.75,19.7,100.39,14.09,16.98,16.81,9.25,1.3
Khris Middleton,36.08,MIL,SF,TOR,38.53,9,195.0,-130,98.5,-0.25,30.9,99.06,21.36,38.72,49.07,23.09,1.29
David West,12.9,GSW,PF,@ POR,47.36,28,217.5,-250,111.75,0.25,12.1,104.67,19.58,13.02,18.58,7.22,1.29
Dennis Schroder,38.36,ATL,PG,WAS,42.72,9,211.0,-150,107,0.75,31.1,101.70,28.62,35.58,46.03,30.69,1.28
JaVale McGee,12.77,GSW,C,@ POR,48.99,21,217.5,-250,111.75,0.25,9.2,104.67,23.60,10.36,19.54,6.00,1.28
Pau Gasol,24.36,SAS,C,@ MEM,40.37,1,185.0,-215,95,-0.5,25.0,97.88,20.13,27.43,33.86,14.86,1.28
